subtype,donor,section,pc,morans_I,CPS
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,5,-0.0009922608702541448,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,6,0.0332143022404734,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,7,0.0023242465721855883,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,8,0.053949603535570025,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,9,-0.010361712547193315,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,10,0.008714710659411552,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,11,0.043774418263305255,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,12,0.02865887656856991,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,13,0.013296015141372583,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,14,-0.017329946373629033,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,15,0.03389072021570527,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,16,0.017765164696475155,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,17,0.009811902987934386,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,18,0.04406672112776524,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,19,0.013030928704773037,0.237009997
L2/3 IT,H20.33.012,H20.33.012.Cx24.MTG.02.007.1.01.01,20,0.0465903366177237,0.237009997
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,1,0.11380125619346905,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,2,0.2166648012803512,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,3,0.1343796425267175,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,4,0.0845755907228817,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,5,0.09030750329176583,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,6,0.04890336815636581,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,7,0.05216339482676552,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,8,0.07922548453708783,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,9,0.08164675319209573,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,10,0.090478416007018,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,11,0.037231547944469215,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,12,0.06832706926281613,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,13,0.03923934333386032,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,14,0.06307294811193456,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,15,0.0326994061849107,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,16,0.030838518487340386,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,17,0.03662800875428909,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,18,0.06398806658660179,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,19,0.07429974429187337,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.01,20,0.0875805947892952,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,1,0.060337510615662046,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,2,0.13902086082159998,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,3,0.08339923248255149,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,4,-0.007120418406841878,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,5,0.048991192759456285,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,6,0.049725509337540504,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,7,0.036999779042985445,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,8,0.0460402093962343,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,9,0.029525289067908033,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,10,0.05718869561358659,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,11,0.09496025300585847,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,12,0.03391435270072225,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,13,0.027023023811875747,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,14,0.029120775883204147,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,15,0.02146071184419491,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,16,0.025517546379341848,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,17,0.019498154960320282,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,18,0.010180589379863516,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,19,0.061515866987196376,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.03,20,0.008078894663325552,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,1,0.07161422446681466,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,2,0.1856970017643829,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,3,0.15379052499040646,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,4,0.07840925164272189,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,5,0.11347418049524845,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,6,0.06945054268405951,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,7,0.035749739987577855,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,8,0.06983998109719261,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,9,0.03811849802763296,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,10,0.10039319157058495,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,11,0.06616589186688218,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,12,0.06504149743439493,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,13,0.07023876549725612,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,14,0.0818427206801975,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,15,0.12310462982990326,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,16,0.049727210912608566,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,17,0.0597471900359065,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,18,0.04764687507466914,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,19,0.10256118345530173,0.878967566
L2/3 IT,H20.33.015,H20.33.015.CX24.MTG.02.007.1.03.02,20,0.021256045817199747,0.878967566
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,1,0.13794703973467734,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,2,0.27180738736229637,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,3,0.21685079409604055,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,4,0.07986958925483068,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,5,0.11434358669829797,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,6,0.04708799000403362,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,7,0.06372225106450091,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,8,0.08240119438201142,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,9,0.10487393759954416,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,10,0.09996466561365946,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,11,0.031077747798717557,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,12,0.049102892891639355,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,13,0.02004568082589616,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,14,0.050910182442452906,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,15,0.03592297074978016,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,16,0.06397626480915423,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,17,0.07270306872569839,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,18,0.0389111066882553,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,19,0.04178801991778061,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.04,20,0.027682936022057795,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,1,0.25997150138933456,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,2,0.3712529552586577,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,3,0.256424859354353,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,4,0.0689123393502212,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,5,0.0767780978272836,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,6,0.013506265380400626,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,7,0.07598285775259027,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,8,0.07645502294419448,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,9,0.06439655418158576,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,10,0.0652501385708614,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,11,0.028851296430354695,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,12,0.04132065256307018,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,13,0.02673740555207996,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,14,0.03352328150907585,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,15,0.03769128975916141,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,16,-0.007913919668811715,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,17,0.03345575258734366,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,18,0.058709922759748526,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,19,0.024079803470458686,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.02,20,0.039163004086345876,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,1,0.1968920770910783,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,2,0.3470859202491643,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,3,0.21312549932483213,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,4,0.09165631949378295,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,5,0.05637320972427632,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,6,0.06208996399266523,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,7,0.04318775322750828,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,8,0.0634176273422513,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,9,0.006391556348355933,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,10,0.06815286838306926,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,11,0.06143154700973342,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,12,0.03731294342583984,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,13,0.03529206746190544,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,14,0.04050717502568061,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,15,0.04510952950068859,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,16,0.03338839853331248,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,17,0.025661149805924172,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,18,0.055602747332042936,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,19,0.05907312188457004,0.588881872
L2/3 IT,H20.33.025,H20.33.025.Cx28.MTG.02.007.1.01.06,20,0.056455210896552525,0.588881872
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,1,0.04150799667937159,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,2,0.02951808120625283,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,3,0.09867032328139369,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,4,0.09910672742232945,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,5,0.05153412338984262,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,6,-0.09510905390324464,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,7,-0.00819050466948822,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,8,0.015846710260878284,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,9,-0.08740540456426439,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,10,0.037030472536203896,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,11,-0.012921142144303415,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,12,-0.09822075202057154,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,13,-0.0459973548577741,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,14,-0.06332539395317761,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,15,0.05554580832406378,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,16,0.03768490972416102,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,17,0.010748663747991839,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,18,-0.1291555804164746,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,19,0.022145065168555703,0.355631884
L2/3 IT,H20.33.044,H20.33.044.Cx26.MTG.02.007.1.01.03,20,0.08528676877921287,0.355631884
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,1,0.08059976009348145,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,2,0.16966697905710057,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,3,0.02595319899210518,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,4,-0.032013871051043315,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,5,0.0353826365255417,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,6,0.035532787045527606,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,7,0.019682100835337845,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,8,0.03865254734616241,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,9,0.08629323099120646,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,10,0.03789898965082296,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,11,0.09004710719751771,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,12,0.03875857759137163,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,13,0.012733180737951263,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,14,0.0940677821880109,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,15,0.021825092603720446,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,16,0.007456594624002465,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,17,0.06550313325337859,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,18,0.006433369164213672,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,19,0.02405346630270768,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.04,20,0.013823925970868874,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,1,0.0785273965905533,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,2,0.1289266035197556,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,3,0.013185777320153719,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,4,0.10223792986613439,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,5,0.0029187340326073652,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,6,0.09900209154619348,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,7,0.05390341536704068,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,8,0.07214353123414242,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,9,0.07269839884439909,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,10,0.0011161712430512436,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,11,0.046776772467575514,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,12,0.05505672191201875,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,13,0.010279127354714345,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,14,0.03774384075975235,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,15,0.024633807765697194,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,16,-0.029184661797922232,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,17,0.04534626879916758,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,18,0.022094235276559303,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,19,-0.01900773490417673,0.149616331
L2/3 IT,H21.33.001,H21.33.001.Cx22.MTG.02.007.1.01.03,20,0.019722764835597487,0.149616331
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,1,0.17317529311130636,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,2,0.26431777537853407,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,3,0.12833073673268702,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,4,0.11756656576034885,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,5,0.11775687905553724,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,6,0.10615589717782575,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,7,0.13756969051046836,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,8,0.14373940718216824,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,9,0.11892114690242536,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,10,0.09828002121162521,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,11,0.14694537341937228,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,12,0.0823680177338903,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,13,0.0662871204514855,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,14,0.06543342523124149,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,15,0.08585541758700621,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,16,0.05553453126608974,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,17,0.07199219802484616,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,18,0.07705005086608065,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,19,0.09774643401889385,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.04,20,0.1052138780839705,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,1,0.14958541474583092,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,2,0.22323417838603477,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,3,0.10147879669907611,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,4,0.10358432856081226,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,5,0.1059842594932249,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,6,0.1175046317931899,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,7,0.12536572931128648,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,8,0.1073557482828923,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,9,0.055771930312843956,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,10,0.08882441272902378,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,11,0.08091433805253864,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,12,0.059206144291615415,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,13,0.04013572655711586,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,14,0.11242681216789892,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,15,0.0942236334219898,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,16,0.05816775591889549,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,17,0.06033678126253873,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,18,0.04857962954660481,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,19,0.0883791037512028,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.02,20,0.04147594866344102,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,1,0.04482342968088255,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,2,0.06558418481098746,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,3,0.03414715978214589,0.838095749
L2/3 IT,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,4,0.08708482446026779,0.838095749
