subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Oligodendrocyte,C5orf17,499,0.021418246978891296,0.02150158581544061,0.598,0.012638524517848434,0.21,16,2240,2240,16,-0.006798794728578567,0.009436544250428683,0.034765046972113245
Astrocyte,EYA1,499,0.022022228014401218,0.021714387372158292,0.224,0.01759885444077435,0.278,17,1720,1720,17,-0.0038726012841616727,0.01670309508275473,0.03471054043701343
L2/3 IT,EYA1,499,0.038248103400414867,0.037186935261165274,0.001,0.030684890909931813,0.001,26,14197,14197,26,-0.013782724948554707,0.030942828130595054,0.06755605611323032
L4 IT,EYA1,499,0.02281481616544814,0.022668680398165317,0.263,0.01948493310218104,0.297,24,5974,5974,24,-0.01458891998668768,0.02082863840171005,0.03581270391857602
Oligodendrocyte,EYA1,499,0.021209978919218466,0.021445126678211617,0.655,0.011751355700007703,0.786,16,2240,2240,16,-0.0071683728116763495,0.0077195386080035,0.034764699264278484
Astrocyte,ITIH5,495,0.02908098210649289,0.02125641919064634,0.117,0.029724562995523684,0.051,17,331,1720,17,-0.03767666621252141,0.029666420137987995,0.08602903564070863
L2/3 IT,ITIH5,495,0.041519285830635605,0.03780575878460038,0.015,0.032329402270193104,0.139,26,6856,14197,26,-0.05797320226818087,0.036274513489305195,0.06719383295337934
L4 IT,ITIH5,495,0.026163280936714106,0.02230776887351354,0.095,0.026421229332993467,0.024,24,2023,5974,24,-0.02105078841023591,0.024610935176255615,0.06622381165703363
Oligodendrocyte,ITIH5,495,0.026626432321353758,0.019211393498324923,0.152,0.02674647868954601,0.049,16,166,2240,16,-0.04040254876990616,0.02251126576975073,0.12916666666666715
Astrocyte,LINC02073,498,0.025981352609294475,0.021022731439037386,0.196,0.02433294936381735,0.155,17,347,1720,17,-0.020749221725016923,0.01350009411883953,0.08266232465560405
L2/3 IT,LINC02073,498,0.04163616423763732,0.037171814357210765,0.001,0.03286557138028381,0.009,26,11813,14197,26,-0.03169857411855377,0.034363069005797095,0.07407506926780548
L4 IT,LINC02073,498,0.02148011980198741,0.022398261415061717,0.755,0.017435424650521347,0.895,24,4339,5974,24,-0.030883712820048755,0.018007115254143283,0.040646108877980126
Oligodendrocyte,LINC02073,498,0.02218432251292425,0.021511301881306653,0.094,0.012542602780551946,0.367,16,2159,2240,16,-0.009858826335229613,0.009101902319885415,0.037507634077539764
Astrocyte,NOS1,498,0.029132218130194298,0.021917154014671893,0.096,0.02498278623088486,0.117,17,515,1720,17,-0.006466575654166556,0.014892940115532001,0.10533962621652534
L2/3 IT,NOS1,498,0.03743776140586234,0.037191874247999586,0.097,0.029680638714315418,0.587,26,13687,14197,26,-0.011504341641625412,0.030097266930397062,0.06594539865020957
L4 IT,NOS1,498,0.022440110834826357,0.02266964608810331,0.625,0.019304576533850645,0.528,24,5403,5974,24,-0.017843306455530793,0.019935587367167856,0.03628626192617469
Oligodendrocyte,NOS1,498,0.018717997376019473,0.021560248027273667,0.838,0.01449455393856356,0.269,16,1515,2240,16,-0.006372148548999619,0.00677276680970014,0.061270861952428125
Astrocyte,RIT2,498,0.02252374293507886,0.021622223249478892,0.05,0.018134340115599727,0.086,17,1720,1720,17,-0.004913997891390316,0.018322836417320933,0.038334564125199484
L2/3 IT,RIT2,498,0.04098272855601697,0.03719593423705307,0.001,0.03290719188054459,0.001,26,14197,14197,26,-0.013831671632818997,0.03394452243545065,0.07001313888566724
L4 IT,RIT2,498,0.023311952891350195,0.022666269614332008,0.001,0.019705684199234474,0.041,24,5974,5974,24,-0.01772835748842977,0.020535060181859847,0.03541309563772678
Oligodendrocyte,RIT2,498,0.02138225344630765,0.02149890412429801,0.58,0.012035213161557042,0.69,16,2240,2240,16,-0.005858654055194724,0.009816440654796442,0.034593206640188466
Astrocyte,SULF1,490,0.02266889200543352,0.02171729800597731,0.376,0.018871358394191247,0.348,17,1115,1720,17,-0.020000316606344718,0.015754925256955463,0.05908925105868185
L2/3 IT,SULF1,490,0.041036497916612125,0.036982029955969886,0.026,0.033615903653692984,0.101,26,4011,14197,26,-0.027219122776250253,0.03570931656702858,0.06968741228872276
L4 IT,SULF1,490,0.020488061276073624,0.02221211006273758,0.695,0.018004430802229614,0.622,24,1340,5974,24,-0.018948491182014502,0.02022115315590295,0.03986536616865816
Oligodendrocyte,SULF1,490,0.01609249051553704,0.018155010230633314,0.599,0.005547572014100635,0.799,16,124,2240,16,-0.049901731555743144,0.008689582970607724,0.06706354878449758
