subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
L4 IT,CST3,499,0.02332725725230562,0.022666131498321574,0.001,0.019837905429025297,0.008,24,5974,5974,24,-0.017667657440308213,0.021275121014019405,0.034723519023035346
Oligodendrocyte,CST3,499,0.021137542453225144,0.021520820281840256,0.887,0.011988860391511813,0.824,16,2240,2240,16,-0.00853624173425232,0.009689105397564991,0.035015703700085644
Astrocyte,GRIN3A,499,0.02254749629088714,0.02169171971285158,0.025,0.01827756144002778,0.05,17,1720,1720,17,-0.007163024159601826,0.017349851175588914,0.03761257282523192
L2/3 IT,GRIN3A,499,0.03878618980062986,0.037185031519664735,0.001,0.031037762434164378,0.001,26,14197,14197,26,-0.009248306901452763,0.031313036453371884,0.06833379111895195
L4 IT,GRIN3A,499,0.023434141289602497,0.02266016498112382,0.001,0.019841898180415683,0.003,24,5974,5974,24,-0.018001313931543927,0.020798679116389465,0.035362828792328035
Oligodendrocyte,GRIN3A,499,0.021799870831046793,0.02149227961815155,0.169,0.012558678838985135,0.256,16,2240,2240,16,-0.008459189190649507,0.010474086162704472,0.03519583392062853
Astrocyte,LINC01320,499,0.02620260708674275,0.02050356238438673,0.072,0.021250210158365635,0.148,17,989,1720,17,-0.005116953752650638,0.014168016843467999,0.0555042891282286
L2/3 IT,LINC01320,499,0.03824106452586272,0.03721823820123559,0.002,0.030683074753125095,0.061,26,13190,14197,26,-0.004331433733677568,0.030696324269446035,0.0672477267858524
L4 IT,LINC01320,499,0.023215268327341585,0.022654538473597947,0.002,0.01984636956387548,0.019,24,5862,5974,24,-0.014552801417575416,0.021447648072998114,0.03501242378784856
Oligodendrocyte,LINC01320,499,0.019868456176102816,0.02118961204224068,0.674,0.00970769716111258,0.785,16,1292,2240,16,-0.016735064312312756,0.007951015464542969,0.03880822420660013
Astrocyte,MIR3681HG,499,0.027697131006470616,0.021920648853786688,0.077,0.022590997754118776,0.116,17,969,1720,17,-0.008257525388139966,0.019696617859966306,0.06499886504600998
L2/3 IT,MIR3681HG,499,0.04801349712674124,0.03727077044758746,0.001,0.037988553651867346,0.001,26,10717,14197,26,-0.020025256329804834,0.04146975405457301,0.074809186213683
L4 IT,MIR3681HG,499,0.023751308737699362,0.02269092322648364,0.013,0.02039896111859339,0.017,24,5623,5974,24,-0.014368353712487972,0.02334727115861443,0.0360564551478489
Oligodendrocyte,MIR3681HG,499,0.022512747335469045,0.02024100022330373,0.326,0.010581355863601523,0.608,16,468,2240,16,-0.03559401267147614,0.004658982235814932,0.06542131767735183
Astrocyte,PNOC,499,0.022452096594347562,0.021721896856481127,0.048,0.01778457749181496,0.197,17,1720,1720,17,-0.0052202225158263045,0.01564249529438398,0.03524202793603738
L2/3 IT,PNOC,499,0.03835915807101264,0.037205742533131664,0.001,0.03067416854753424,0.001,26,14197,14197,26,-0.011421307185813958,0.031047998822256485,0.06746674724919069
L4 IT,PNOC,499,0.02309442978843326,0.02267162395966441,0.007,0.019612372652998276,0.082,24,5974,5974,24,-0.01833384354379518,0.021274265569164806,0.034432637295618455
Oligodendrocyte,PNOC,499,0.02126949292768336,0.021512536864027862,0.77,0.0122034812244847,0.598,16,2240,2240,16,-0.007787740091183494,0.009548478346797708,0.03372360815544493
Astrocyte,SLC5A11,499,0.021973759168928565,0.021682145422643313,0.215,0.0176115851742175,0.253,17,1720,1720,17,-0.004949062890359947,0.018107930014737202,0.034495176913325654
L2/3 IT,SLC5A11,499,0.038917971595993514,0.037207029742588604,0.001,0.031056820119483294,0.001,26,14197,14197,26,-0.011386396252211427,0.0313146577651006,0.06829395161954531
L4 IT,SLC5A11,499,0.023523955562542834,0.022659894871233936,0.001,0.020234054613224427,0.001,24,5974,5974,24,-0.014357762120880989,0.02149467807828442,0.035387255081251526
Oligodendrocyte,SLC5A11,499,0.021270768060159505,0.021523880292701372,0.799,0.012331389737641488,0.497,16,2240,2240,16,-0.008348815821741224,0.008944098554302423,0.035398763267660185
