subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,PLP1,499,0.027597822311463804,0.021402043519927347,0.023,0.02231120784831582,0.06,17,1204,1720,17,-0.00039170192372811033,0.020367496102340503,0.052707188675745135
L2/3 IT,PLP1,499,0.03824161658765222,0.03727492887408883,0.002,0.03071548714993338,0.042,26,13302,14197,26,-0.009026449120656864,0.029438074660628408,0.06611154947693017
L4 IT,PLP1,499,0.02260414559842112,0.022649573191296294,0.563,0.019224749887544974,0.648,24,5754,5974,24,-0.016823523664192104,0.020273070274312847,0.034758243025382544
Oligodendrocyte,PLP1,499,0.02136256544901735,0.021495652761439374,0.651,0.012513019508579762,0.307,16,2240,2240,16,-0.008429174090241017,0.010015328949157465,0.034052698832815906
Astrocyte,SLC39A12,494,0.02163764037771337,0.021728977544239796,0.578,0.016801193032624853,0.757,17,1710,1720,17,-0.010245829137010068,0.015489632212556436,0.03903992828105102
L2/3 IT,SLC39A12,494,0.04458225980349929,0.03694481629724133,0.002,0.03378811247562749,0.089,26,3083,14197,26,-0.06064481624071021,0.039600420826384514,0.07800365680012365
L4 IT,SLC39A12,494,0.027850464609827822,0.021722901629348472,0.044,0.025417596863034686,0.057,24,1083,5974,24,-0.029301593060702836,0.026654734971527948,0.0765775593595632
Oligodendrocyte,SLC39A12,494,0.023196152886553453,0.020941561499488007,0.367,0.011172464679768148,0.541,16,128,2240,16,-0.05213547190284419,0.01496664381584092,0.06573802274299906
Astrocyte,ZNF98,498,0.02310352694779242,0.02169494208408794,0.001,0.018645843765666293,0.01,17,1720,1720,17,-0.004760844006398821,0.018551416681285054,0.03700659605728504
L2/3 IT,ZNF98,498,0.038721091066383446,0.03719866955322301,0.001,0.031033522726110183,0.001,26,14197,14197,26,-0.013430873443022578,0.03125318215364832,0.06794588157946223
L4 IT,ZNF98,498,0.02285188583432041,0.022661617503695223,0.168,0.019592857410587406,0.134,24,5974,5974,24,-0.014210100539069561,0.019987806296575043,0.034386904745887514
Oligodendrocyte,ZNF98,498,0.021230413248864613,0.02144792740063057,0.646,0.012190300062488457,0.595,16,2240,2240,16,-0.009260986819399651,0.009090835459000829,0.03466720146161375
