subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,PIEZO2,498,0.017011894816685233,0.019917263473857895,0.667,0.019519040097736567,0.381,17,319,1720,17,-0.0433209935566877,0.011796489409301728,0.15804597701149165
L2/3 IT,PIEZO2,498,0.04180356439139002,0.03711225796789404,0.001,0.0335098950689265,0.006,26,10140,14197,26,-0.019272370203276303,0.03416184305425207,0.07405916941173116
L4 IT,PIEZO2,498,0.020680246129640017,0.022624292746968897,0.851,0.0174496648973857,0.82,24,3732,5974,24,-0.03463775315190117,0.01965981367032676,0.039562574993643816
Oligodendrocyte,PIEZO2,498,0.02127795328098863,0.02151136796424617,0.795,0.012095736598112024,0.725,16,2240,2240,16,-0.011798066372554587,0.010064717156678001,0.03492145193045912
Astrocyte,SLC1A3,499,0.022070814598711443,0.021704334603146122,0.192,0.017344724914483012,0.457,17,1720,1720,17,-0.011492391755397381,0.01625085959913878,0.034239479713554316
L2/3 IT,SLC1A3,499,0.03850834293405573,0.037208890317158995,0.001,0.030710629626132524,0.001,26,14197,14197,26,-0.012191319475209086,0.030761380853045486,0.06793025503062523
L4 IT,SLC1A3,499,0.023240078127874444,0.02266157433514535,0.001,0.019856803690881584,0.006,24,5974,5974,24,-0.014593734380257146,0.020788923642079647,0.034822050722662076
Oligodendrocyte,SLC1A3,499,0.021046142964779767,0.021511452957695795,0.923,0.011565207068789905,0.978,16,2240,2240,16,-0.011161915256864071,0.007568230649829968,0.034812092193962495
Astrocyte,ZFPM2-AS1,498,0.021495840102284502,0.021610973480802455,0.529,0.01681172880589547,0.606,17,1411,1720,17,-0.0013829488672380435,0.016668657640473004,0.036977998350136945
L2/3 IT,ZFPM2-AS1,498,0.038174218173580104,0.03716959356927172,0.001,0.030582548699183212,0.001,26,14182,14197,26,-0.011405797463107766,0.030510804992095936,0.06722039524959574
L4 IT,ZFPM2-AS1,498,0.022894266954462072,0.022670984852303473,0.084,0.019458720424774784,0.249,24,5973,5974,24,-0.017590961182480207,0.021358855592931263,0.034999229156441075
Oligodendrocyte,ZFPM2-AS1,498,0.016336223969054132,0.02074169641092037,0.823,0.000880166743680074,0.988,16,675,2240,16,-0.08308539164728757,-6.827579288271263e-05,0.04997982458407748
