subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
Astrocyte,CCBE1,499,0.021946826324349272,0.021650430194648025,0.199,0.017757222573215208,0.144,17,1720,1720,17,-0.006093293811043246,0.017533172000593136,0.037291258353974156
L2/3 IT,CCBE1,499,0.03885815062822023,0.037162856450324244,0.001,0.031128848446651224,0.001,26,14197,14197,26,-0.01040752531236043,0.03107293835192705,0.06809426102262806
L4 IT,CCBE1,499,0.023379177865586,0.022653392340394887,0.001,0.019862123061398732,0.004,24,5974,5974,24,-0.01791694634845144,0.020846845891382665,0.03469318978052099
Oligodendrocyte,CCBE1,499,0.021314027235318684,0.02149647502657056,0.714,0.01199094775796538,0.82,16,2240,2240,16,-0.009606347445818291,0.008772631851511791,0.03489249450194735
Astrocyte,FBLN1,499,0.02289245417502225,0.021689290215676126,0.005,0.018076026699077583,0.093,17,1720,1720,17,-0.006315025016609203,0.017799587881930427,0.034855610917354424
L2/3 IT,FBLN1,499,0.03818666585233466,0.037186067917966664,0.001,0.030572295852023253,0.001,26,14197,14197,26,-0.009306986194681711,0.030443348776574168,0.06706725019939319
L4 IT,FBLN1,499,0.023064657763467708,0.022666932468368976,0.005,0.019627403848092348,0.051,24,5974,5974,24,-0.016416549179572082,0.020640043783104772,0.034610149302067204
Oligodendrocyte,FBLN1,499,0.021597146797414892,0.02149018429921458,0.365,0.012417434006175822,0.406,16,2240,2240,16,-0.008622092716410915,0.010724426709099281,0.03490411741605341
Astrocyte,LAMA2,499,0.02155629714840657,0.021980011819456576,0.577,0.018481116972797924,0.335,17,1428,1720,17,-0.0007669268789179322,0.021732521253328283,0.03232713303628408
L2/3 IT,LAMA2,499,0.04033036997930429,0.037183940417713605,0.001,0.03299510406405674,0.001,26,13306,14197,26,-0.0009033429503945526,0.03253204861623132,0.07259368070194866
L4 IT,LAMA2,499,0.02301508333668452,0.022660470609230616,0.011,0.019592156417509908,0.079,24,5940,5974,24,-0.01644616239574423,0.020912447916316343,0.03504927795722136
Oligodendrocyte,LAMA2,499,0.02159329218044741,0.02151707013666372,0.414,0.012264058260544025,0.49,16,2193,2240,16,-0.009755553072374233,0.00911187302524821,0.035501284766013025
Astrocyte,LINC02296,499,0.011588563337089687,0.02147048945794763,0.964,0.007628785771181912,0.944,17,522,1720,17,-0.0308830129478403,0.007008651877162514,0.047039865109910206
L2/3 IT,LINC02296,499,0.03901725530922809,0.037146324685148266,0.001,0.031224691483561204,0.001,26,14078,14197,26,-0.012159181747035978,0.03084296601792791,0.06831497604771158
L4 IT,LINC02296,499,0.02321590554338464,0.022676026062956066,0.002,0.019840393116242017,0.005,24,5939,5974,24,-0.01355219235538846,0.020824540706024734,0.03469209732251839
Oligodendrocyte,LINC02296,499,0.025370768968931288,0.022595737596749384,0.333,0.01620920188638656,0.294,16,296,2240,16,-0.043234258077360775,0.01590884984799222,0.10831110172219731
Astrocyte,NTNG1,499,0.0223006933427228,0.021759559816906672,0.202,0.01758938444681386,0.363,17,1657,1720,17,-0.005540084184701196,0.01615889696616517,0.04040502261349793
L2/3 IT,NTNG1,499,0.04084390289488049,0.037178437498709416,0.001,0.033265551634670626,0.001,26,13325,14197,26,-0.000698423754569032,0.03266062905833192,0.07190818009300547
L4 IT,NTNG1,499,0.02329409227733221,0.022648910995813346,0.001,0.019864141290018348,0.001,24,5974,5974,24,-0.017997152957920114,0.020794435191964278,0.0349617854411628
Oligodendrocyte,NTNG1,499,0.021304587124466718,0.021202231058792806,0.481,0.01634359578700858,0.256,16,603,2240,16,-0.020266198899325398,0.006392046718160001,0.06624258690871089
Astrocyte,RYR3,499,0.02263354688591594,0.02172292961084499,0.009,0.01809906796008659,0.057,17,1720,1720,17,-0.007000956834403961,0.015996551829210053,0.040893614055784226
L2/3 IT,RYR3,499,0.038608629937908964,0.03719728051904106,0.001,0.030770799331345376,0.001,26,14197,14197,26,-0.009823628578117393,0.031224911829901926,0.06809862512834038
L4 IT,RYR3,499,0.023397074358988468,0.022661853305098168,0.001,0.019989417111716007,0.001,24,5974,5974,24,-0.01520076703045262,0.021134355058868598,0.03625623335469352
Oligodendrocyte,RYR3,499,0.022018456437826857,0.021514401678292563,0.07,0.012939662322983044,0.069,16,2240,2240,16,-0.007442760375401425,0.009294443787579973,0.035414062404443496
Astrocyte,TEX41,499,0.02224595287349103,0.021683966624870373,0.041,0.017685415108669878,0.196,17,1720,1720,17,-0.006906163166016349,0.016069787342891582,0.03448520818300163
L2/3 IT,TEX41,499,0.03854007527745147,0.03718419777241554,0.001,0.03074381677018556,0.001,26,14197,14197,26,-0.01048888239487754,0.030890689323614294,0.06786265227186539
L4 IT,TEX41,499,0.023302904158422174,0.02265073375941875,0.001,0.01986065140996012,0.002,24,5974,5974,24,-0.015489895934168418,0.021360271490102382,0.03516436792947694
Oligodendrocyte,TEX41,499,0.021858351987766568,0.021497662683928036,0.114,0.012375021149089905,0.472,16,2240,2240,16,-0.010511911026580816,0.01074049007341613,0.03481353167353104
