subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
L4 IT,C7,499,0.023359943175271833,0.022642413426000325,0.001,0.01983556448076997,0.001,24,5974,5974,24,-0.019313252395511883,0.02082583770639563,0.0352764821051615
Oligodendrocyte,C7,499,0.021477104025355295,0.021469940271794222,0.491,0.011933379672889117,0.858,16,2240,2240,16,-0.011377844574310791,0.009062500041815427,0.03516793971849135
Astrocyte,EYA2,499,0.022778140428859183,0.021745256133074344,0.004,0.017731370928833427,0.172,17,1720,1720,17,-0.009550678293974647,0.017109873967353046,0.03543694693520557
L2/3 IT,EYA2,499,0.03824796104988665,0.03719051594524336,0.001,0.030592331429639352,0.001,26,14197,14197,26,-0.009994372052258454,0.030337208483004554,0.06762017678481823
L4 IT,EYA2,499,0.023280056297993748,0.02266260950666017,0.001,0.019920183836997903,0.002,24,5974,5974,24,-0.014512410696218395,0.020912727752247492,0.034907849417572336
Oligodendrocyte,EYA2,499,0.02137594632985099,0.021497963778232987,0.657,0.012450288643898178,0.375,16,2240,2240,16,-0.0075880372625616215,0.008829094317992711,0.03455277963409839
Astrocyte,ITPKB,499,0.023338576983823127,0.021668494333154154,0.001,0.018348229112037234,0.031,17,1720,1720,17,-0.009419353779232541,0.017270970765677063,0.03974630102551831
L2/3 IT,ITPKB,499,0.04017262305098889,0.03719563073505082,0.001,0.032203989265815976,0.001,26,14197,14197,26,-0.008730885456606528,0.03274624394123403,0.06952675011292404
L4 IT,ITPKB,499,0.02379674193628446,0.022660370332393844,0.001,0.02011229031612038,0.001,24,5974,5974,24,-0.01886877331579481,0.0217854027546081,0.036177362817201186
Oligodendrocyte,ITPKB,499,0.021378206524944293,0.02149638909226638,0.641,0.01211448745271773,0.695,16,2240,2240,16,-0.010008681021793135,0.008932641227063949,0.034770924001660375
Astrocyte,LINC02109,494,0.016597492049189925,0.020642425616436026,0.677,0.013110762818735407,0.657,17,139,1720,17,-0.030678569318957717,-0.007490861479752738,0.08234126298646509
L2/3 IT,LINC02109,494,0.0434169069417599,0.037201890633254554,0.001,0.034126014304864324,0.052,26,6635,14197,26,-0.043177216107264306,0.034392847635763266,0.07026267261557041
L4 IT,LINC02109,494,0.025029996403892973,0.022206312434983704,0.143,0.02186306113457807,0.183,24,2514,5974,24,-0.03259105595423123,0.02602810676286086,0.05926004331157692
Oligodendrocyte,LINC02109,494,0.017544853964046543,0.021891373399114806,0.703,0.009698726301908697,0.611,16,114,2240,16,-0.04301075268817203,0.0018636679495532922,0.10910379489904419
Astrocyte,NOX4,496,0.023185119764285306,0.023921450497434386,0.524,0.016811961477893853,0.58,16,272,1720,17,-0.038546857038504224,0.021838100950379,0.07673040228378986
L2/3 IT,NOX4,496,0.056525501563922324,0.03683855721517597,0.001,0.04647723520669592,0.001,26,7687,14197,26,-0.004618068309065845,0.04778799981011715,0.10036368811243139
L4 IT,NOX4,496,0.024973303293530237,0.02238553179722252,0.215,0.02059618123884313,0.388,24,1409,5974,24,-0.04038132734676768,0.014968122610075192,0.053879420549020576
Oligodendrocyte,NOX4,496,0.020527056806551897,0.02150278836027172,0.662,0.011357906953648808,0.642,16,1712,2240,16,-0.01924679821068936,0.009874001255478873,0.043491562982218894
Astrocyte,RMST,499,0.022496532262649978,0.02175212295972565,0.083,0.018199771167052816,0.131,17,1700,1720,17,-0.005126368592773112,0.01565404693271269,0.0366995226724861
L2/3 IT,RMST,499,0.04227657303193044,0.03719274190205686,0.001,0.032916268337084956,0.001,26,13004,14197,26,-0.01745683295611517,0.03345501978976506,0.07294942988360181
L4 IT,RMST,499,0.026067641173010823,0.022697020007991717,0.011,0.022655986919116036,0.033,24,4368,5974,24,-0.020833240300846843,0.02530335185278501,0.04449681378714317
Oligodendrocyte,RMST,499,0.024690798290232834,0.02033826730536023,0.195,0.012742153309680848,0.481,16,511,2240,16,-0.034329823104634546,0.009404483752387767,0.08273054520133159
Astrocyte,SV2C,499,0.022339771945160604,0.021727139974542006,0.043,0.017885799189586504,0.112,17,1720,1720,17,-0.006091401186424654,0.01706046167239393,0.035344031092608905
L2/3 IT,SV2C,499,0.03869899180030432,0.03718464613999112,0.001,0.03104140292207908,0.001,26,14197,14197,26,-0.009465381732715947,0.03130397549460506,0.06756694251783135
L4 IT,SV2C,499,0.023177628806924113,0.022661380421997803,0.001,0.019741041518973622,0.017,24,5974,5974,24,-0.015447409405819358,0.020356597181213312,0.03468030094393922
Oligodendrocyte,SV2C,499,0.021360695706507976,0.021511380172013674,0.686,0.012420661948547037,0.399,16,2240,2240,16,-0.009659083809978066,0.009709714200997031,0.034164423850166666
