subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max
L2/3 IT,EFEMP1,495,0.0414140641739531,0.03389540741551254,0.003,0.036843913881057004,0.022,26,1961,14197,26,-0.01219325383054732,0.04137357211780468,0.07602957495117742
L4 IT,EFEMP1,495,0.03310624071279904,0.022875247132577492,0.002,0.026532007905711964,0.031,24,1557,5974,24,-0.009885627290029564,0.02890133814160374,0.06584623718697959
Oligodendrocyte,EFEMP1,495,0.010683224283134474,0.0184040446055023,0.91,0.0017743451499581922,0.944,16,353,2240,16,-0.04409238571474791,0.0028372180298899953,0.041761354267824256
Astrocyte,IKZF1,486,0.022612160442641038,0.021700658145772347,0.059,0.018310306564985227,0.081,17,1720,1720,17,-0.005474854886183926,0.01827389219707326,0.038987584622039224
L2/3 IT,IKZF1,486,0.03816177809004413,0.03720916013294902,0.001,0.03053026512042558,0.001,26,14197,14197,26,-0.012338106855419013,0.0309149632610627,0.06745131293130813
L4 IT,IKZF1,486,0.02276708722438535,0.0226401643811427,0.319,0.019443752133926948,0.369,24,5974,5974,24,-0.013286197739732206,0.020100298170451128,0.03536727285055635
Oligodendrocyte,IKZF1,486,0.020991687683835678,0.02146158643885794,0.813,0.011616494119584578,0.87,16,2240,2240,16,-0.00888517725470034,0.008492932410388856,0.03434792645317011
Astrocyte,LINC01781,485,0.04728520608019003,0.009983331886509536,0.038,0.05177854267493303,0.031,7,16,1720,17,-0.030303030303029645,0.017571242113095846,0.15891472868216996
L2/3 IT,LINC01781,485,0.03823353270478924,0.03686637727969167,0.282,0.0342762700001101,0.081,26,2351,14197,26,-0.016429029349706924,0.03537351998645562,0.08188889165509801
L4 IT,LINC01781,485,0.03967247121616272,0.022904199415370332,0.001,0.0363355387469513,0.002,24,816,5974,24,-0.037098108895441455,0.028661702790675987,0.10807012065031298
Oligodendrocyte,LINC01781,485,0.008396843536036435,0.01667266752100229,0.688,0.012337648400350345,0.519,8,10,2240,16,-0.01893939393939326,-0.005875256363848517,0.16229985443958547
Astrocyte,MYO5B,499,0.022328675779397084,0.021742277929993437,0.059,0.01778911911180218,0.172,17,1720,1720,17,-0.005512997900783521,0.01601998006690276,0.03743175068440027
L2/3 IT,MYO5B,499,0.038327172255351316,0.03718014161786366,0.001,0.03075968933762601,0.001,26,14197,14197,26,-0.008903639356288568,0.03074211099139139,0.06718410611569524
L4 IT,MYO5B,499,0.023633299865629356,0.02265283274762965,0.001,0.020222656515924416,0.001,24,5974,5974,24,-0.015537182710469456,0.021186270385621486,0.03609632345331905
Oligodendrocyte,MYO5B,499,0.021746046053519624,0.0215038132205834,0.215,0.012883671426628721,0.062,16,2240,2240,16,-0.00766509810768455,0.009180254716146957,0.035215232710822164
Astrocyte,RBM20,496,0.024959209285061033,0.01646581695056365,0.125,0.02133894507268028,0.316,17,212,1720,17,-0.03488372093023323,0.020444110080553305,0.09615732693560501
L2/3 IT,RBM20,496,0.05698920658738431,0.03736737759555625,0.001,0.045683245415330795,0.001,26,6818,14197,26,-0.0032046818477547588,0.053103378814763735,0.07526160675467544
L4 IT,RBM20,496,0.0239517037523318,0.02229791839821731,0.282,0.019535026477156634,0.455,24,2420,5974,24,-0.04794736850666148,0.021046250798887653,0.051399886488523124
Oligodendrocyte,RBM20,496,0.027090059705320454,0.019083318523005585,0.147,0.022247168564163224,0.145,15,167,2240,16,-0.018387952262009337,0.021680001184203105,0.0818408842686819
Astrocyte,SPON1,498,0.021808981372038395,0.021710117735605366,0.377,0.017026808132271993,0.733,17,1720,1720,17,-0.006589430482370342,0.015131484859777066,0.036192329130702465
L2/3 IT,SPON1,498,0.041658177793283305,0.0372352616297883,0.001,0.031896603122117013,0.144,26,8490,14197,26,-0.02490006414747491,0.0389507918223341,0.07096417153864161
L4 IT,SPON1,498,0.024986018511482584,0.022682449520706704,0.027,0.020310753196692465,0.224,24,4918,5974,24,-0.03830699394801361,0.02019300747411906,0.03945935730647439
Oligodendrocyte,SPON1,498,0.02564066494614796,0.018206771359673208,0.122,0.018805284565233633,0.177,16,258,2240,16,-0.02799871108018336,0.020434648924631867,0.08051438373408039
