subtype,regulator,d_edges,I_R,E_perm,p_perm,I_R_eqsec,p_eqsec,n_eqsec,n_active,n_cells_used,n_sections,I_s_min,I_s_median,I_s_max,q_fdr,q_eqsec
L4 IT,LINC02315,497,0.0253247721941199,0.022688994685714,0.108,0.0239047678380297,0.042,24,3341,5974,24,-0.0068992267291384,0.0250918207897679,0.0666566974844925,0.17704918032786884,0.09722222222222222
L4 IT,LINC00326,499,0.0252973331474633,0.0223837878356954,0.091,0.0227077609747307,0.09,24,3137,5974,24,-0.0171348469731981,0.0252245168172613,0.0653456229015691,0.15371621621621623,0.1724137931034483
L4 IT,AL355672.1,497,0.0252913001148788,0.0225971047892922,0.003,0.0215343016265271,0.006,24,5233,5974,24,-0.0151893212377253,0.0204155499382331,0.040197668806646,0.007894736842105263,0.025423728813559324
L4 IT,AL162493.1,499,0.025277652792676,0.0226848701090947,0.013,0.0212225337532755,0.037,24,4822,5974,24,-0.018351532423417,0.0218555413776791,0.0405106203890791,0.028384279475982533,0.08851674641148326
L4 IT,AC022655.1,492,0.0252774616627761,0.0227223220313627,0.199,0.0202268591545794,0.408,24,1813,5974,24,-0.023502605528125,0.020989614595664,0.0813025270516877,0.2935103244837758,0.5382585751978892
L4 IT,LINC00343,499,0.0252663507424426,0.0226893497596297,0.001,0.0216093937605919,0.002,24,5261,5974,24,-0.0159283241978345,0.0229127047833797,0.0427999462675307,0.0031847133757961785,0.011904761904761904
L4 IT,PRLR,498,0.0252367788911891,0.0224589608833164,0.035,0.020935654640764,0.147,24,4372,5974,24,-0.0273963098744868,0.0202600566807337,0.041346374625605,0.06809338521400778,0.24664429530201343
L4 IT,DACH1,498,0.0251332968801334,0.0226364188260378,0.046,0.0193476195229805,0.494,24,4195,5974,24,-0.0459317203315131,0.0215324350546999,0.0517433382777647,0.08614232209737828,0.6129032258064516
L4 IT,ATP10A,497,0.0251104712011998,0.0228452131010024,0.082,0.0210138224828344,0.204,24,4137,5974,24,-0.0306969668640754,0.0252272537277381,0.0422080583286941,0.140893470790378,0.3238095238095238
L4 IT,STON2,496,0.0250349692347251,0.0218482326788686,0.176,0.0192469728749225,0.505,24,1414,5974,24,-0.0401636209534126,0.0206978051860308,0.0794795442175905,0.2634730538922156,0.6219211822660099
L4 IT,AC060765.1,499,0.0250319288651104,0.0226329643003741,0.002,0.0202977022011085,0.138,24,5272,5974,24,-0.0342281369892972,0.0220244939335438,0.0358888692975318,0.00558659217877095,0.2354948805460751
L4 IT,LINC02109,494,0.0250299964038929,0.0222063124349837,0.143,0.021863061134578,0.183,24,2514,5974,24,-0.0325910559542312,0.0260281067628608,0.0592600433115769,0.2248427672955975,0.2942122186495177
L4 IT,RGS20,499,0.0250192498382094,0.0223920113562639,0.116,0.0205868074575478,0.308,24,3458,5974,24,-0.0286142941241456,0.020942311251386,0.0435443127712862,0.18831168831168832,0.4438040345821326
L4 IT,LINC00499,498,0.024999641133803,0.0224759444453067,0.035,0.0214816753744403,0.057,24,4485,5974,24,-0.0253100725262002,0.0200393840089142,0.0469297145685502,0.06809338521400778,0.12025316455696203
L4 IT,NR2F2-AS1,495,0.0249936476120572,0.0224961495498894,0.176,0.0260750141306779,0.023,24,2400,5974,24,-0.0088878394927993,0.0218203482768535,0.0848207079287899,0.2634730538922156,0.062162162162162166
L4 IT,SPON1,498,0.0249860185114825,0.0226824495207067,0.027,0.0203107531966924,0.224,24,4918,5974,24,-0.0383069939480136,0.020193007474119,0.0394593573064743,0.054,0.3450920245398773
L4 IT,NOX4,496,0.0249733032935302,0.0223855317972225,0.215,0.0205961812388431,0.388,24,1409,5974,24,-0.0403813273467676,0.0149681226100751,0.0538794205490205,0.31341107871720114,0.5228494623655914
L4 IT,IL1RL1,362,0.0249712889208979,0.022235762173567,0.383,0.0252466442431084,0.314,22,56,5974,24,-0.0205301259710773,-0.0030710030709925,0.158878504672899,0.4860406091370558,0.4472934472934473
L4 IT,LINC02307,497,0.0248974044576583,0.0226207500993202,0.059,0.0219402302166559,0.061,24,4304,5974,24,0.0020920639503455,0.0225652904753189,0.042937090953913,0.1088560885608856,0.12708333333333333
L4 IT,PDE3A,499,0.0248534254403368,0.0225957565551563,0.008,0.020349342736948,0.111,24,5286,5974,24,-0.0292836860528511,0.0213985077048867,0.0384326809885153,0.01834862385321101,0.19964028776978418
L4 IT,AC090125.1,498,0.0247684123458049,0.0227802293168506,0.12,0.0222175406444324,0.076,24,4098,5974,24,-0.0030684483864912,0.0225340824266927,0.0422168542069194,0.1941747572815534,0.15019762845849802
L4 IT,LINC02645,497,0.0247159417880753,0.0225523416250204,0.043,0.0210769354566644,0.119,24,4736,5974,24,-0.0274881481216028,0.0249849400955233,0.0434151383024696,0.08206106870229007,0.21099290780141844
L4 IT,AC097512.1,498,0.024712927142241,0.0226934778281432,0.003,0.0208751229800706,0.008,24,5501,5974,24,-0.0169245770874106,0.0206584686759442,0.0379601571896794,0.007894736842105263,0.030534351145038167
L4 IT,KCNH8,498,0.0246702575012994,0.0225768825106393,0.046,0.0211242914089785,0.071,24,4755,5974,24,-0.0053693418646881,0.020757524105333,0.0472118865644629,0.08614232209737828,0.1431451612903226
L4 IT,AL136119.1,498,0.024645702210506,0.0227560555443984,0.078,0.0197105183148818,0.414,24,4389,5974,24,-0.0251002745493332,0.0219085276921675,0.0457253300587421,0.13588850174216027,0.5404699738903395
L4 IT,ARHGAP15,499,0.0245850602334427,0.0225273410420202,0.042,0.0214278879337887,0.06,24,4750,5974,24,-0.0024880153736925,0.0191700549537181,0.0407271916762546,0.08045977011494253,0.12552301255230125
L4 IT,LINC02505,494,0.0245831187077042,0.0224844945868656,0.228,0.0241506332631654,0.067,24,2222,5974,24,-0.0100075207181011,0.0273138805560044,0.0488478616365951,0.33043478260869563,0.13786008230452676
L4 IT,ENPP2,498,0.0245326484143239,0.0225678083229365,0.128,0.0222819575995647,0.073,24,3941,5974,24,-0.0008693612029145,0.0248426719053954,0.0403257943167394,0.20382165605095542,0.1465863453815261
L4 IT,HTR2C,494,0.0244945982534459,0.0222581793370452,0.176,0.0238442501973043,0.06,24,2926,5974,24,-0.0062557711383292,0.021694397513062,0.0485468106385636,0.2634730538922156,0.12552301255230125
L4 IT,AC132803.1,498,0.0243911220555425,0.0226867228305196,0.005,0.0203465804397065,0.043,24,5467,5974,24,-0.0144272287385503,0.0199181818391789,0.0355628765331687,0.01201923076923077,0.09862385321100918
L4 IT,RELN,496,0.0243681709564965,0.02264736331709,0.171,0.0220137177486193,0.125,24,3991,5974,24,-0.0106245796178317,0.021453202759274,0.0535386560516174,0.2583081570996979,0.21853146853146854
L4 IT,SLCO2B1,499,0.024336445065843,0.0226410278630467,0.071,0.0212047130481778,0.066,24,4847,5974,24,-0.0197320103955992,0.0218806992216703,0.0367045679691273,0.12678571428571428,0.13636363636363635
L4 IT,CALCR,464,0.0243122170484249,0.0214227226688326,0.257,0.0230672845388695,0.192,24,424,5974,24,-0.0294835796940135,0.0251345812523136,0.0954222895010594,0.36714285714285716,0.3076923076923077
L4 IT,FMO2,435,0.0243044099171305,0.0226733071591707,0.371,0.0206437522551921,0.426,23,181,5974,24,-0.0511468513079481,0.0113504612148832,0.148148148148142,0.4768637532133676,0.5518134715025906
L4 IT,PTGER3,495,0.0243009241109965,0.0226505973975463,0.317,0.0195084895598719,0.478,24,1447,5974,24,-0.0555641797203591,0.0226045572350359,0.0514513555767024,0.4283783783783784,0.6005025125628141
L4 IT,AL356295.1,499,0.0241832747733211,0.0226511447809508,0.001,0.0205783734231322,0.002,24,5728,5974,24,-0.0157302778147007,0.0203022246016532,0.0361455993211956,0.0031847133757961785,0.011904761904761904
L4 IT,AC004949.1,499,0.0241703630147941,0.0225938478660659,0.127,0.0198609101702415,0.349,24,4544,5974,24,-0.0271041665121459,0.0205397061570754,0.0600955174218783,0.20287539936102236,0.4793956043956044
L4 IT,PDGFD,498,0.0241693854360523,0.0216921008341586,0.161,0.0217428487304196,0.197,24,2450,5974,24,-0.0234715236152083,0.0228528674110293,0.0497231247888715,0.24769230769230768,0.31369426751592355
L4 IT,IFI44L,466,0.0241378939689602,0.0220369995210176,0.356,0.0235050687893022,0.358,23,128,5974,24,-0.0111819565407766,0.0187802313446917,0.0721681790225047,0.46596858638743455,0.4904109589041096
L4 IT,DLC1,499,0.0240768109248903,0.0226431577205526,0.002,0.0203980742421198,0.01,24,5611,5974,24,-0.0162534970661901,0.0207164499941495,0.04249692293584,0.00558659217877095,0.033783783783783786
L4 IT,AC069410.1,485,0.0240468721798344,0.0221283197974279,0.292,0.0223087833477629,0.237,24,877,5974,24,-0.0239720641797739,0.0236978160135884,0.0646267396525026,0.4010989010989011,0.35909090909090907
L4 IT,COL1A2,396,0.0239808658845716,0.0225785052330529,0.423,0.0196096994401755,0.527,16,37,5974,24,-0.0090842158814958,-0.0037785503887203,0.0787942519737062,0.5196078431372549,0.6447688564476886
L4 IT,FBXL7,499,0.0239653003686125,0.022417397543915,0.15,0.0202986237337616,0.271,24,4288,5974,24,-0.0293612514339439,0.0213962537657141,0.0438784399914467,0.2329192546583851,0.4044776119402985
L4 IT,RBM20,496,0.0239517037523318,0.0222979183982173,0.282,0.0195350264771566,0.455,24,2420,5974,24,-0.0479473685066614,0.0210462507988876,0.0513998864885231,0.38950276243093923,0.5759493670886076
L4 IT,AL390800.1,493,0.0239303708554331,0.0218752089383701,0.258,0.0187342980517645,0.558,24,1388,5974,24,-0.0718887878121455,0.0220336101192398,0.0553116656117926,0.36752136752136755,0.6642857142857143
L4 IT,PDZRN4,498,0.0239293887604773,0.0226630530013754,0.001,0.0203186280267024,0.001,24,5866,5974,24,-0.0155752973440629,0.020254455584437,0.0359361123140263,0.0031847133757961785,0.00819672131147541
L4 IT,AQP4,499,0.0239238070070178,0.0227956701978444,0.076,0.0206790546152072,0.055,24,5258,5974,24,-0.0144670339900103,0.0241528665579822,0.0376414061322284,0.13333333333333333,0.11802575107296137
L4 IT,AC093607.1,499,0.0239146728268131,0.0226934537866265,0.003,0.020003456847979,0.037,24,5701,5974,24,-0.0157402093604944,0.0210240174494949,0.0373003226154008,0.007894736842105263,0.08851674641148326
L4 IT,LUZP2,499,0.0239022368729206,0.0226651653128229,0.049,0.0210707778243605,0.008,24,5347,5974,24,0.0035905151404542,0.0210994022974576,0.0368197037786191,0.09107806691449814,0.030534351145038167
L4 IT,LINC01094,490,0.0238987215374693,0.0223427475097357,0.327,0.0226711507527305,0.216,24,622,5974,24,-0.0253789101855234,0.022716804588145,0.0636170915982147,0.436,0.33540372670807456
L4 IT,LINC01374,498,0.0238878179177675,0.022899589303212,0.323,0.0208925082875324,0.278,24,3465,5974,24,-0.009492408939989,0.0220449813742084,0.037503858666973,0.43413978494623656,0.41124260355029585
L4 IT,LINC01470,498,0.0238007239491378,0.0225719928800706,0.171,0.0199609329114351,0.332,24,4669,5974,24,-0.0185519141361579,0.0236732522189494,0.0351023812976851,0.2583081570996979,0.46368715083798884
L4 IT,ITPKB,499,0.0237967419362844,0.0226603703323938,0.001,0.0201122903161203,0.001,24,5974,5974,24,-0.0188687733157948,0.0217854027546081,0.0361773628172011,0.0031847133757961785,0.00819672131147541
L4 IT,AL358075.2,499,0.0237966747017461,0.0226601808970072,0.001,0.0203824470101359,0.001,24,5974,5974,24,-0.0140268562904856,0.0215870740533153,0.0354423155425338,0.0031847133757961785,0.00819672131147541
L4 IT,AC016074.2,499,0.0237963711783022,0.0226456565973433,0.001,0.0202472281436376,0.001,24,5974,5974,24,-0.0188265867052981,0.0223216203575092,0.0350948099145782,0.0031847133757961785,0.00819672131147541
L4 IT,AC008568.1,499,0.0237819030902505,0.0210678266829863,0.204,0.020094339152828,0.412,24,1191,5974,24,-0.0210739397884091,0.0218640434123648,0.0581539694715829,0.2991202346041056,0.5404699738903395
L4 IT,CCN4,499,0.0237736405074405,0.0226651636080679,0.001,0.0201327565931555,0.001,24,5974,5974,24,-0.0188483308745666,0.0217480264627617,0.0352994196184112,0.0031847133757961785,0.00819672131147541
L4 IT,ANO2,497,0.0237721357689756,0.022784645082413,0.3,0.0203208303393986,0.326,24,3580,5974,24,-0.038839574413738,0.0214314722411024,0.0395044612155975,0.4087193460490463,0.4565826330532213
L4 IT,ITGA8,499,0.0237601547367594,0.0226533240299548,0.001,0.020327227939955,0.001,24,5974,5974,24,-0.0162938501798107,0.0219443141943599,0.035476534965977,0.0031847133757961785,0.00819672131147541
L4 IT,MIR3681HG,499,0.0237513087376993,0.0226909232264836,0.013,0.0203989611185933,0.017,24,5623,5974,24,-0.0143683537124879,0.0233472711586144,0.0360564551478489,0.028384279475982533,0.049707602339181284
L4 IT,LINC00278,499,0.0237369489134334,0.02265916488884,0.001,0.0201781264076065,0.001,24,5974,5974,24,-0.0166039626600609,0.0214062036073192,0.0353440926767899,0.0031847133757961785,0.00819672131147541
L4 IT,SLC7A14-AS1,499,0.023701311380625,0.0226751718136103,0.001,0.0201109690506987,0.001,24,5974,5974,24,-0.0183391202882125,0.0208329327858964,0.0353261344688391,0.0031847133757961785,0.00819672131147541
L4 IT,TACR1,496,0.0236941507445091,0.0227114544299541,0.248,0.0209645306610864,0.164,24,4480,5974,24,0.0029186642216548,0.0199015023213166,0.041068240882305,0.3583815028901734,0.2706270627062706
L4 IT,KCNIP1,499,0.0236889548231201,0.0226634544964153,0.001,0.0202401236526945,0.001,24,5974,5974,24,-0.0164317217846123,0.0212952835878188,0.0348549022840606,0.0031847133757961785,0.00819672131147541
L4 IT,LINC00276,499,0.0236813422678303,0.0226579176341278,0.027,0.0199014213361301,0.123,24,5545,5974,24,-0.0193241785202809,0.0213931669206803,0.0376828813656436,0.054,0.21578947368421053
L4 IT,CXCL10,281,0.0236796376624249,0.0236081350582821,0.405,0.0233449147581057,0.389,9,18,5974,24,-0.0138888888888849,-0.0052057690134534,0.1631205673758892,0.5049751243781094,0.5228494623655914
L4 IT,ATP1A2,499,0.0236760999049057,0.0226614389045571,0.001,0.0201637406568164,0.001,24,5974,5974,24,-0.0184034558488736,0.0212479157667565,0.0351373098467687,0.0031847133757961785,0.00819672131147541
L4 IT,ADARB2,498,0.0236515551088782,0.022652863168683,0.124,0.0200330108288943,0.179,24,5258,5974,24,-0.0131287193800297,0.0197051508079137,0.0384028394463181,0.1987179487179487,0.2896440129449838
L4 IT,AC007319.1,499,0.0236452641890893,0.0227854565381147,0.203,0.0209839572073305,0.103,24,4937,5974,24,-0.006988035130935,0.0221094921272165,0.0399595266461714,0.2985294117647059,0.18933823529411764
L4 IT,MOBP,499,0.0236355125758015,0.0226472885912768,0.001,0.020116962586312,0.001,24,5974,5974,24,-0.0184195910104742,0.0215083806953815,0.0355173287373402,0.0031847133757961785,0.00819672131147541
L4 IT,MYO5B,499,0.0236332998656293,0.0226528327476296,0.001,0.0202226565159244,0.001,24,5974,5974,24,-0.0155371827104694,0.0211862703856214,0.036096323453319,0.0031847133757961785,0.00819672131147541
L4 IT,CRHBP,499,0.02363165638012,0.0226543985707047,0.001,0.0200621873448292,0.001,24,5974,5974,24,-0.0171504301715648,0.0215291914045374,0.036518374531048,0.0031847133757961785,0.00819672131147541
L4 IT,LINC00871,497,0.0236316299158001,0.0227237933037193,0.185,0.0198062564440491,0.338,24,4950,5974,24,-0.0200438360112393,0.0195674833127042,0.0425469614814214,0.2744807121661721,0.46814404432132967
L4 IT,AC073091.3,499,0.0236271054757919,0.0226522371610983,0.001,0.0201381880810797,0.001,24,5974,5974,24,-0.0137160985003818,0.0220712638839085,0.0357178991049828,0.0031847133757961785,0.00819672131147541
L4 IT,SCHLAP1,499,0.0236117292975032,0.0226644950060473,0.001,0.0198266928149731,0.021,24,5880,5974,24,-0.0185244075935932,0.0203870105687951,0.0352357082768528,0.0031847133757961785,0.05865921787709497
L4 IT,ADGRL4,498,0.0236065700031536,0.022781496645715,0.188,0.0197592317879517,0.321,24,5037,5974,24,-0.0224374395027312,0.0217357948195967,0.0359113775373864,0.2781065088757396,0.4533898305084746
L4 IT,AC100849.1,499,0.0235975851818489,0.022665896597839,0.001,0.0199523918151657,0.002,24,5974,5974,24,-0.0205093437675883,0.0213450522314636,0.0351721884166226,0.0031847133757961785,0.011904761904761904
L4 IT,AL137139.2,499,0.0235888984172755,0.0226716041477828,0.001,0.0200706401843268,0.001,24,5974,5974,24,-0.0156793308463756,0.0217271569150637,0.0348434434280019,0.0031847133757961785,0.00819672131147541
L4 IT,AC087564.1,498,0.0235855787128397,0.0226006998630813,0.362,0.0193429241630997,0.492,24,1981,5974,24,-0.0624975679110858,0.0204568864418301,0.0481959086587129,0.4701298701298701,0.6119402985074627
L4 IT,CASC17,490,0.0235676651247425,0.0215676868255346,0.269,0.0203052466218279,0.397,24,1100,5974,24,-0.0365106373105682,0.0228498801320206,0.0529944538535908,0.37780898876404495,0.5279255319148937
L4 IT,APOE,499,0.0235604109613487,0.0226576212986853,0.001,0.0200134799425473,0.001,24,5974,5974,24,-0.0175450524211221,0.0213125831482794,0.0349755374950215,0.0031847133757961785,0.00819672131147541
L4 IT,GFAP,499,0.0235568779490664,0.0226675292967331,0.001,0.0200909182510249,0.001,24,5974,5974,24,-0.0186959222485268,0.0218771068107106,0.0359911109013189,0.0031847133757961785,0.00819672131147541
L4 IT,LINC02267,499,0.0235478432287275,0.0226501329275794,0.001,0.0200095442751104,0.001,24,5974,5974,24,-0.0186596159025967,0.0221218765842176,0.0355746359347086,0.0031847133757961785,0.00819672131147541
L4 IT,CNR1,499,0.0235461688807079,0.0226792848902749,0.003,0.0201207238166853,0.002,24,5834,5974,24,-0.0153332434001287,0.019988759584459,0.0355203003725419,0.007894736842105263,0.011904761904761904
L4 IT,AP001977.1,499,0.0235381634200919,0.0226483442140802,0.001,0.0200686251311006,0.001,24,5974,5974,24,-0.015223108372996,0.020884723488106,0.0355154150449452,0.0031847133757961785,0.00819672131147541
L4 IT,THSD7B,499,0.0235298549484128,0.022659890957271,0.149,0.0199975179849558,0.208,24,5227,5974,24,-0.0178982947298349,0.0208279469994139,0.0361585767808156,0.2328125,0.3280757097791798
L4 IT,SLC5A11,499,0.0235239555625428,0.0226598948712339,0.001,0.0202340546132244,0.001,24,5974,5974,24,-0.0143577621208809,0.0214946780782844,0.0353872550812515,0.0031847133757961785,0.00819672131147541
L4 IT,COL5A2,499,0.0235020459305473,0.0226715650636845,0.001,0.019963261320828,0.002,24,5857,5974,24,-0.0173363366251714,0.0224963623696046,0.0356157568735217,0.0031847133757961785,0.011904761904761904
L4 IT,AC092353.2,499,0.0234997294432284,0.022662593697525,0.001,0.0199414166757548,0.001,24,5974,5974,24,-0.0169400863624049,0.0213805831876892,0.0351900508778832,0.0031847133757961785,0.00819672131147541
L4 IT,GLIS3,499,0.0234967628805185,0.0226734728615224,0.001,0.0198410256041764,0.001,24,5974,5974,24,-0.0194796647853306,0.0209811521305313,0.0359452035099049,0.0031847133757961785,0.00819672131147541
L4 IT,RNF220,499,0.0234887704772336,0.022666895747314,0.001,0.0200299865475923,0.001,24,5974,5974,24,-0.0158489176314625,0.0208627458143433,0.0350977924654098,0.0031847133757961785,0.00819672131147541
L4 IT,AC096570.1,499,0.0234813107896431,0.0226623966484075,0.105,0.0193437525687302,0.486,24,5439,5974,24,-0.0220246912505563,0.0203235089731924,0.0346650810153928,0.173841059602649,0.6059850374064838
L4 IT,HS3ST4,498,0.0234789543083726,0.0226762724674587,0.001,0.0199991031831566,0.001,24,5966,5974,24,-0.0176407040030808,0.0212732592748482,0.0352927048374543,0.0031847133757961785,0.00819672131147541
L4 IT,PLCE1,496,0.0234767520316553,0.0225563219679469,0.312,0.0197960905619475,0.397,24,4105,5974,24,-0.0189429856315815,0.0208791839716911,0.0408183655422595,0.42391304347826086,0.5279255319148937
L4 IT,RASEF,499,0.0234705638106113,0.0226627603359069,0.001,0.0199473607957086,0.001,24,5974,5974,24,-0.0170635264203502,0.0211653520889313,0.0351224814835295,0.0031847133757961785,0.00819672131147541
L4 IT,PCSK5,498,0.0234642752008944,0.0226687089746065,0.168,0.0203098405981032,0.135,24,5223,5974,24,-0.0111028246644209,0.0223218829409046,0.0359423981951504,0.2553191489361702,0.23275862068965517
L4 IT,SLC1A2,499,0.0234539729834305,0.022680996821716,0.001,0.0198374520538962,0.003,24,5974,5974,24,-0.0185874891438079,0.0208245996887793,0.0356588376677662,0.0031847133757961785,0.015625
L4 IT,BNC2,499,0.023446961742148,0.0226638877825278,0.001,0.0200524776040431,0.001,24,5974,5974,24,-0.0151935194508203,0.0210542837659864,0.0352161117971653,0.0031847133757961785,0.00819672131147541
L4 IT,SAMMSON,499,0.0234452301638542,0.0226656924769079,0.001,0.0200634087561114,0.001,24,5974,5974,24,-0.0159322796278379,0.0210391360254894,0.0347622419216963,0.0031847133757961785,0.00819672131147541
L4 IT,CASC15,499,0.0234359872286342,0.0226599269377989,0.001,0.019950441213539,0.001,24,5974,5974,24,-0.0172554163461361,0.0216430146152151,0.0361878994272376,0.0031847133757961785,0.00819672131147541
L4 IT,GRIN3A,499,0.0234341412896024,0.0226601649811238,0.001,0.0198418981804156,0.003,24,5974,5974,24,-0.0180013139315439,0.0207986791163894,0.035362828792328,0.0031847133757961785,0.015625
L4 IT,VCAN,499,0.0234330673870508,0.022652519936329,0.001,0.0199017973096982,0.001,24,5974,5974,24,-0.0174858056959111,0.0213096252303132,0.036582777510571,0.0031847133757961785,0.00819672131147541
L4 IT,NPSR1-AS1,499,0.0234322364139831,0.0226476236082442,0.074,0.0201535658248488,0.092,24,5512,5974,24,-0.0101604224089077,0.0200511277398446,0.0386049234656549,0.13120567375886524,0.17490494296577946
L4 IT,AC110023.1,498,0.0234320124209948,0.0227303804251077,0.065,0.0199776728331798,0.099,24,5729,5974,24,-0.0155295390426826,0.0207760162022639,0.0369187778866206,0.11818181818181818,0.18401486988847585
L4 IT,DOCK5,499,0.0234318718686421,0.0226679434735072,0.001,0.0200043204439832,0.001,24,5974,5974,24,-0.0182419986734233,0.0217679724677951,0.0348902849962873,0.0031847133757961785,0.00819672131147541
L4 IT,SLC14A1,499,0.0234208784672227,0.0226576472629604,0.001,0.0198866690532861,0.002,24,5974,5974,24,-0.018240260896528,0.0205425583616355,0.0358118441647474,0.0031847133757961785,0.011904761904761904
L4 IT,AL589693.1,499,0.0234167342053355,0.0226599956064693,0.001,0.0197224967261126,0.013,24,5974,5974,24,-0.0199817951239753,0.0212387376155599,0.0352250865068307,0.0031847133757961785,0.041935483870967745
L4 IT,OTOGL,498,0.0234146305819095,0.0226428756350778,0.001,0.0199884088215445,0.001,24,5973,5974,24,-0.0160741817216134,0.0206052234995149,0.0352989307474827,0.0031847133757961785,0.00819672131147541
L4 IT,AC068633.1,498,0.0234124904081487,0.0225044438025515,0.249,0.0212352656709031,0.105,24,4586,5974,24,-0.001753342729202,0.0220968349752989,0.0448236085641968,0.35878962536023057,0.19160583941605838
L4 IT,LPAR1,499,0.0234092783621295,0.0226546011520466,0.001,0.0197761265412145,0.012,24,5974,5974,24,-0.0192265336562447,0.0209641038179975,0.0347161829918786,0.0031847133757961785,0.0392156862745098
L4 IT,PLCH1,499,0.0234020585223641,0.0226209423918565,0.102,0.0202333941681488,0.085,24,5463,5974,24,-0.0176294040343193,0.0189813932780713,0.0349943945232319,0.17,0.16536964980544747
L4 IT,AC080079.2,499,0.0234019414234517,0.0226514243415851,0.001,0.0199852474858811,0.001,24,5974,5974,24,-0.0163240479139564,0.021293945426165,0.0357358814050499,0.0031847133757961785,0.00819672131147541
L4 IT,KIAA1217,499,0.0234010522175882,0.0226545259473306,0.001,0.0198844554900166,0.002,24,5974,5974,24,-0.0179346460825969,0.0210979609572755,0.0357284448054534,0.0031847133757961785,0.011904761904761904
L4 IT,PRELID2,499,0.0233992944881585,0.022656614946259,0.001,0.0198029502021189,0.029,24,5854,5974,24,-0.0164411028733126,0.0211780197240594,0.0357838005511212,0.0031847133757961785,0.07474226804123711
L4 IT,RYR3,499,0.0233970743589884,0.0226618533050981,0.001,0.019989417111716,0.001,24,5974,5974,24,-0.0152007670304526,0.0211343550588685,0.0362562333546935,0.0031847133757961785,0.00819672131147541
L4 IT,ZNF804B,498,0.0233866656004404,0.0226501716970721,0.001,0.0198596637048748,0.012,24,5926,5974,24,-0.0188728842174873,0.021114786859531,0.0357587723146066,0.0031847133757961785,0.0392156862745098
L4 IT,CCBE1,499,0.023379177865586,0.0226533923403948,0.001,0.0198621230613987,0.004,24,5974,5974,24,-0.0179169463484514,0.0208468458913826,0.0346931897805209,0.0031847133757961785,0.018867924528301886
L4 IT,GNA14,499,0.0233774964787865,0.0226542811361321,0.001,0.0199428421373156,0.002,24,5974,5974,24,-0.0171767352061828,0.0208254726178658,0.0347351119380257,0.0031847133757961785,0.011904761904761904
L4 IT,BCAS1,499,0.0233766427555776,0.0226619874546322,0.001,0.0198987381320214,0.004,24,5974,5974,24,-0.0161437146327567,0.0208753104117037,0.0356935761525935,0.0031847133757961785,0.018867924528301886
L4 IT,AC092114.1,499,0.0233728779900725,0.0226618626922386,0.001,0.0198088524738548,0.005,24,5974,5974,24,-0.0174617148518911,0.0211684884513932,0.035645346449993,0.0031847133757961785,0.022123893805309734
L4 IT,ALDH1L1,499,0.0233649698628074,0.0226541728422247,0.001,0.0197267962248381,0.017,24,5974,5974,24,-0.018960357719914,0.0207754453904524,0.034601081616215,0.0031847133757961785,0.049707602339181284
L4 IT,AL163541.1,499,0.0233630865525477,0.0226640340937111,0.001,0.0199358902590734,0.001,24,5974,5974,24,-0.0155107030783388,0.0210918871086801,0.0350781293873089,0.0031847133757961785,0.00819672131147541
L4 IT,AC034268.2,498,0.0233629927783008,0.0226753000730975,0.001,0.0199963491685065,0.001,24,5974,5974,24,-0.0144758233880712,0.0212509119713497,0.0348500401981276,0.0031847133757961785,0.00819672131147541
L4 IT,C7,499,0.0233599431752718,0.0226424134260003,0.001,0.0198355644807699,0.001,24,5974,5974,24,-0.0193132523955118,0.0208258377063956,0.0352764821051615,0.0031847133757961785,0.00819672131147541
L4 IT,AC008415.1,499,0.0233554962716713,0.0226985825449452,0.001,0.0198264425111398,0.004,24,5962,5974,24,-0.0167633960040449,0.0212502364782512,0.0342027156442762,0.0031847133757961785,0.018867924528301886
L4 IT,AL161629.1,499,0.0233538570405336,0.022647426453165,0.001,0.0199633731713688,0.001,24,5974,5974,24,-0.0151550054840557,0.0215095540221645,0.0344433166391255,0.0031847133757961785,0.00819672131147541
L4 IT,MYO16,499,0.0233519119748095,0.0226677448460593,0.001,0.0198691154159918,0.003,24,5974,5974,24,-0.0169094662209896,0.0207916779364182,0.0361193002372406,0.0031847133757961785,0.015625
L4 IT,LINC02653,499,0.023349511206049,0.0226502330435063,0.001,0.019813119308924,0.008,24,5974,5974,24,-0.0188431662494442,0.0204575180904167,0.0357334907301736,0.0031847133757961785,0.030534351145038167
L4 IT,TLR2,488,0.0233493914643283,0.0222194737141529,0.364,0.0222847332594249,0.206,24,1341,5974,24,-0.0393454092666289,0.0198472953891182,0.0820174741992684,0.47150259067357514,0.3259493670886076
L4 IT,AL442636.1,499,0.0233476875681153,0.0226490882872682,0.001,0.0198481133015943,0.001,24,5974,5974,24,-0.0183915826809306,0.0209123342666548,0.0352558597288058,0.0031847133757961785,0.00819672131147541
L4 IT,ROR1,499,0.0233423053393538,0.0226658928788123,0.001,0.0197928898062565,0.009,24,5974,5974,24,-0.017927813807573,0.0198077108870366,0.0355048046578422,0.0031847133757961785,0.032846715328467155
L4 IT,RFX4,499,0.023338273254321,0.0226717813292984,0.001,0.0199170007456328,0.002,24,5974,5974,24,-0.0149547099291333,0.0210699108382521,0.0348956682081669,0.0031847133757961785,0.011904761904761904
