regulator,target,w_c0,w_c1,dom_cluster,substantial,bucking
AL139379.1,THEMIS,3.2523879289801065e-05,1.3601652519841593e-05,0,False,False
AL139379.1,LAMA2,0.00010278227602026339,9.01457923109245e-05,0,True,False
AL139379.1,SAMD3,2.8650465075658298e-05,4.459963346494052e-05,0,False,False
AL139379.1,CCN2,8.311390336958846e-07,9.143442448769366e-07,0,False,False
AL139379.1,AL133346.1,7.516114466481992e-06,5.963114669658072e-07,0,False,False
AL139379.1,LINC00326,5.000194256305748e-05,5.055957616259249e-05,0,True,False
AL139379.1,EYA4,4.378557324758741e-05,5.5068374947212705e-05,0,True,False
AL139379.1,NHSL1,3.048241692536943e-05,4.762332246236042e-05,0,True,False
AL139379.1,VIP,2.1918172342628597e-06,2.1171794379717985e-05,0,False,False
AL139379.1,AL589693.1,5.246205309249089e-05,4.218392474319322e-05,0,True,False
AL139379.1,SLC22A3,5.0634988415396805e-06,1.613548683208598e-06,0,False,False
AL139379.1,SDK1,6.099073647698234e-05,5.111245129483878e-05,0,True,False
AL139379.1,NXPH1,5.791756727736808e-05,5.052353063979039e-05,0,True,False
AL139379.1,AC004852.2,2.6569790826928e-05,3.7236950020045624e-05,0,False,False
AL139379.1,AC004949.1,6.299338667360737e-05,4.999138478474106e-05,0,True,False
AL139379.1,SCIN,8.625855278609333e-06,0.0,0,False,False
AL139379.1,AC007091.1,6.35633174720211e-05,3.790500763305971e-05,0,True,False
AL139379.1,NPY,1.9855607328061487e-05,1.7503634431026018e-06,0,False,False
AL139379.1,AC008080.4,2.154265420341191e-06,8.06774341604299e-07,0,False,False
AL139379.1,NPSR1-AS1,6.355870620173121e-05,3.097557505435248e-05,0,True,False
AL139379.1,NPSR1,3.062019544188026e-05,1.951054661400071e-05,0,False,False
AL139379.1,INHBA,4.6754868728377856e-05,4.266368743386802e-05,0,True,False
AL139379.1,GLI3,2.5659214788815422e-05,4.2526309346524815e-05,0,False,False
AL139379.1,IKZF1,7.752635717983498e-06,9.575592016496519e-06,0,False,False
AL139379.1,LINC01446,6.886267883756935e-06,8.896128961189827e-06,0,False,False
AL139379.1,EGFR,1.583556925675546e-05,2.1142237478398292e-06,0,False,False
AL139379.1,CD36,4.3248736584741514e-05,2.86808986136178e-05,0,False,False
AL139379.1,SEMA3E,4.561197357697371e-05,5.7952689643956515e-05,0,True,False
AL139379.1,SEMA3A,4.4666709640728696e-05,5.330428385337659e-05,0,True,False
AL139379.1,AC002069.2,4.1174157851595363e-05,8.56651229391146e-05,0,True,False
AL139379.1,ZNF804B,0.00012171762825659178,7.931373411239704e-05,0,True,False
AL139379.1,CALCR,4.978264433314733e-06,0.0,0,False,False
AL139379.1,AC002429.2,3.8739675722245624e-05,3.667668545246842e-05,0,False,False
AL139379.1,PDK4,9.358442598944759e-06,1.3920603421128308e-05,0,False,False
AL139379.1,DLX6-AS1,8.343039055243297e-06,1.1151058471671516e-05,0,False,False
AL139379.1,TAC1,3.153969402635206e-06,0.0,0,False,False
AL139379.1,SERPINE1,1.5643364944292484e-05,2.7247705697154408e-05,0,False,False
AL139379.1,RELN,4.663052762797254e-05,6.931459823003263e-05,0,True,False
AL139379.1,LHFPL3,4.424074109243766e-05,2.554630916320292e-05,0,False,False
AL139379.1,AC002066.1,3.7459522449030376e-05,3.1624178988743634e-05,0,False,False
AL139379.1,CPED1,2.158356068057575e-05,1.2815903879896296e-05,0,False,False
AL139379.1,PTPRZ1,2.81394152580264e-05,2.444311700184263e-05,0,False,False
AL139379.1,CHRM2,3.4138145035566975e-05,2.8698598810178674e-05,0,False,False
AL139379.1,TBXAS1,3.717267203423191e-05,4.316284348072338e-05,0,False,False
AL139379.1,DLC1,4.51159745372708e-05,3.0641785100510685e-05,0,False,False
AL139379.1,AC106845.1,2.7718981802310365e-05,3.858027638532736e-06,0,False,False
AL139379.1,SGCZ,3.2850228646444537e-05,2.7031093096879865e-05,0,False,False
AL139379.1,MSR1,1.6117526649198625e-05,7.286086149539472e-06,0,False,False
AL139379.1,AC011586.2,3.356503976461843e-05,3.1388327313054886e-05,0,False,False
AL139379.1,FGL1,4.879137800547078e-06,0.0,0,False,False
AL139379.1,AC100849.1,3.9235742628241446e-05,3.540554828965293e-05,0,False,False
AL139379.1,ADAM28,3.369101076964832e-05,2.369371380108813e-05,0,False,False
AL139379.1,AC120193.1,3.435722174678144e-05,4.6221008184913986e-05,0,True,False
AL139379.1,DOCK5,3.558547618924413e-05,3.6582965197251926e-05,0,False,False
AL139379.1,PNOC,8.76365324086454e-06,3.4886253961471384e-05,0,False,False
AL139379.1,AC124290.1,5.157378165691904e-05,8.451830032509852e-05,0,True,False
AL139379.1,ST18,4.082040856323506e-05,3.7283811344771026e-05,0,False,False
AL139379.1,RGS20,3.429334298218847e-05,1.9290246341328307e-05,0,False,False
AL139379.1,PENK,1.9701526525750523e-06,5.349790234617489e-06,0,False,False
AL139379.1,NKAIN3,4.7984764392280396e-05,2.9684981065095135e-05,0,True,False
AL139379.1,PREX2,3.494098541523272e-05,4.243028309787833e-05,0,False,False
AL139379.1,C8orf34,4.578655991988777e-05,3.4514704028342875e-05,0,True,False
AL139379.1,SULF1,2.5335972870646396e-05,9.64669485373663e-06,0,False,False
AL139379.1,EYA1,5.324616046680163e-05,4.1044941748883245e-05,0,True,False
AL139379.1,AC083837.1,3.359620158154714e-05,3.7122203985632564e-07,0,False,False
AL139379.1,AC060765.2,6.877622575256116e-05,7.795022237099203e-05,0,True,False
AL139379.1,AC060765.1,7.724550922625037e-05,3.496687829946472e-05,0,True,False
AL139379.1,ZFPM2-AS1,4.399889055415711e-05,3.534827891607362e-05,0,False,False
AL139379.1,ANGPT1,2.1059615238853694e-05,7.51564569700475e-06,0,False,False
AL139379.1,LINC01608,3.163988086491407e-05,1.5116400214948601e-05,0,False,False
AL139379.1,SLC30A8,5.006051418838582e-05,2.2110291316779117e-05,0,True,False
AL139379.1,ENPP2,4.3083939101995766e-05,6.236911984093484e-05,0,True,False
AL139379.1,SNTB1,3.0283614959137067e-05,3.126844860187384e-05,0,False,False
AL139379.1,AC016074.2,4.6024620382361685e-05,2.9675331562065438e-05,0,True,False
AL139379.1,CCDC26,7.090217296755932e-05,4.498698058367883e-05,0,True,False
AL139379.1,CCN4,2.3284614561451897e-06,7.589279578366716e-06,0,False,False
AL139379.1,LINC02055,6.136145441914718e-05,3.221520380488316e-05,0,True,False
AL139379.1,AC046195.2,2.395281868450566e-05,9.51270594836689e-06,0,False,False
AL139379.1,DOCK8,2.769530799918021e-05,5.262030117172954e-06,0,False,False
AL139379.1,GLIS3,3.832968103178447e-05,2.3193954320145643e-05,0,False,False
AL139379.1,AL355672.1,1.0709697532871985e-05,2.381104741498725e-06,0,False,False
AL139379.1,AL353595.1,3.912053592508038e-05,2.493161449535033e-05,0,False,False
AL139379.1,BNC2,3.8105014057367326e-05,3.764158574685085e-05,0,False,False
AL139379.1,ADAMTSL1,7.131336347542611e-05,3.774882389596837e-05,0,True,False
AL139379.1,AL391117.1,4.4326896399648826e-05,4.291511621915795e-05,0,False,False
AL139379.1,AL353811.1,5.086367182114019e-06,0.0,0,False,False
AL139379.1,FAM189A2,2.922623944821182e-05,1.2836162677390956e-05,0,False,False
AL139379.1,TRPM3,6.209937259235029e-05,5.592691643182755e-05,0,True,False
AL139379.1,ALDH1A1,3.6405506886054155e-05,1.1064086066749943e-05,0,False,False
AL139379.1,PCSK5,4.6525590536692815e-05,5.7387397191239843e-05,0,True,False
AL139379.1,GNA14,5.735941965455024e-05,2.8492399416774395e-05,0,True,False
AL139379.1,RASEF,3.227902556765403e-05,7.065959654795113e-06,0,False,False
AL139379.1,AL161629.1,7.4554699506496815e-06,2.6325149620423945e-06,0,False,False
AL139379.1,GRIN3A,3.626665057116341e-05,1.376547966949633e-05,0,False,False
AL139379.1,LPAR1,1.484876007513666e-05,9.964816954924643e-06,0,False,False
AL139379.1,TNC,7.318352595557458e-06,5.231862018648792e-06,0,False,False
AL139379.1,AL160272.1,1.1868449669787056e-05,6.612954585606979e-06,0,False,False
AL139379.1,AL359636.2,4.4696787066206385e-05,3.827088193675123e-05,0,False,False
AL139379.1,ADARB2,3.657331509258483e-05,3.226321062237424e-05,0,False,False
AL139379.1,LINC02645,4.2613248663568415e-05,5.000748375988739e-05,0,True,False
AL139379.1,LINC00702,7.96429008381904e-07,0.0,0,False,False
AL139379.1,ITIH5,3.418579135352951e-05,1.8188090805041557e-06,0,False,False
AL139379.1,ITGA8,2.401339590003817e-05,2.238637461136031e-05,0,False,False
AL139379.1,MRC1,3.235518097773971e-05,1.7050264847258583e-05,0,False,False
AL139379.1,SLC39A12,8.270721261808129e-06,9.266402444175621e-06,0,False,False
AL139379.1,KIAA1217,6.320336350510252e-05,2.6115029132246674e-05,0,True,False
AL139379.1,GAD2,2.6762358433402976e-05,2.7874194122883083e-06,0,False,False
AL139379.1,APBB1IP,1.8751814982033178e-05,2.4892798099722627e-05,0,False,False
AL139379.1,PARD3,3.198837574998398e-05,2.3845880116527597e-05,0,False,False
AL139379.1,LNCAROD,1.770782802277087e-05,7.84141295197879e-06,0,False,False
AL139379.1,PCDH15,2.780469702110148e-05,4.376325456824006e-05,0,False,False
AL139379.1,LINC01515,2.5592951912796964e-05,3.352845829042791e-05,0,False,False
AL139379.1,SRGN,1.2093999311606923e-05,5.370012302357223e-06,0,False,False
AL139379.1,LRMDA,4.586630898361986e-05,5.845378361321609e-05,0,True,False
AL139379.1,CERNA2,0.0,0.0,0,False,False
AL139379.1,LINC01374,4.428240588498791e-05,4.3331783519873415e-05,0,False,False
AL139379.1,LINC02653,1.2297365457837137e-05,2.728836023606025e-05,0,False,False
AL139379.1,ANKRD1,3.79793403857791e-06,1.613548683208598e-06,0,False,False
AL139379.1,PLCE1,4.6349283933346425e-05,4.37846415961716e-05,0,True,False
AL139379.1,HPSE2,3.812049179258254e-05,3.215832398570795e-05,0,False,False
AL139379.1,LINC01435,4.1651050907416234e-05,4.150952672583217e-05,0,False,False
AL139379.1,RBM20,3.6298205652406356e-05,1.0403018141131042e-05,0,False,False
AL139379.1,AL136119.1,4.3502754952853526e-05,3.783479510044839e-05,0,False,False
AL139379.1,C10orf90,2.4385441769649258e-05,5.082392440502605e-05,0,True,False
AL139379.1,MRVI1,3.3684987076534304e-05,3.7251335958777744e-05,0,False,False
AL139379.1,SPON1,3.365751850777574e-05,3.2594147467760964e-05,0,False,False
AL139379.1,SOX6,4.348406614465119e-05,2.251265504409053e-05,0,False,False
AL139379.1,LUZP2,2.792864551347013e-05,3.037657547520631e-05,0,False,False
AL139379.1,CD44,1.7445087341347045e-05,1.6151373365825292e-05,0,False,False
AL139379.1,SLC1A2,3.705239364193e-05,1.7916169033003214e-05,0,False,False
AL139379.1,AC021723.2,2.2001070596908092e-05,1.3001067671521937e-05,0,False,False
AL139379.1,MS4A6A,1.4844224073860726e-05,0.0,0,False,False
AL139379.1,MS4A4A,1.7407261595369286e-05,2.7489444334274545e-06,0,False,False
AL139379.1,NEAT1,4.594442683286929e-05,3.7461709393047145e-05,0,True,False
AL139379.1,SLCO2B1,3.7930817314098105e-05,2.5286024275219e-05,0,False,False
AL139379.1,AP003464.1,3.9003472989462124e-05,5.5286589849778096e-05,0,True,False
AL139379.1,MIR4300HG,6.354816790450273e-05,5.328536599532539e-05,0,True,False
AL139379.1,NOX4,5.006093941513277e-05,3.6588189256233545e-05,0,True,False
AL139379.1,DISC1FP1,4.412884817128689e-05,3.557043456838295e-05,0,False,False
AL139379.1,MAML2,4.6309934599499916e-05,4.069285059471564e-05,0,True,False
AL139379.1,AP003066.1,2.669059300213231e-05,1.1791239738301267e-05,0,False,False
AL139379.1,TRPC6,3.974974441948547e-05,4.8896139625609605e-05,0,True,False
AL139379.1,PDGFD,3.7409481992052e-05,2.1331678365797237e-05,0,False,False
AL139379.1,AP001977.1,3.854631880866371e-05,3.980803065280017e-05,0,False,False
AL139379.1,FLI1,2.3231001539602547e-05,1.4663958085259886e-05,0,False,False
AL139379.1,ANO2,3.9700568969077706e-05,3.985976974733269e-05,0,False,False
AL139379.1,CD163,1.166045416203427e-05,1.677814246078069e-05,0,False,False
AL139379.1,SLC15A5,1.4240372880597353e-05,5.290165457317674e-06,0,False,False
AL139379.1,RERGL,3.379103125716487e-05,1.8128611804654044e-05,0,False,False
AL139379.1,PDE3A,3.582105345810977e-05,4.231198565011242e-05,0,False,False
AL139379.1,SLCO1C1,7.4336232043438295e-06,2.6915495673919843e-05,0,False,False
AL139379.1,SLCO1A2,3.1763072023646006e-05,3.917812765616181e-06,0,False,False
AL139379.1,PDZRN4,3.612713631260037e-05,1.8279043510210235e-05,0,False,False
AL139379.1,IFNG-AS1,2.4957108626923708e-05,6.431053834645429e-06,0,False,False
AL139379.1,BEST3,1.5573192051341008e-05,8.209645405212822e-06,0,False,False
AL139379.1,AC090015.1,6.168171137809965e-05,5.236848610318845e-05,0,True,False
AL139379.1,PAWR,2.8623931779152866e-05,9.966906258098533e-06,0,False,False
AL139379.1,OTOGL,4.561588139932888e-05,2.040095241720121e-05,0,True,False
AL139379.1,LINC02822,8.317290963394786e-05,6.496009398063969e-05,0,True,False
AL139379.1,DCN,7.289107334782454e-06,2.7130541798319615e-06,0,False,False
AL139379.1,RMST,5.61662179368212e-05,4.87069804920383e-05,0,True,False
AL139379.1,MYBPC1,4.404691012891737e-05,1.330901328141668e-05,0,False,False
AL139379.1,RFX4,3.653565488190804e-05,4.247194341821262e-05,0,False,False
AL139379.1,BTBD11,2.900979423361116e-05,1.8606248689511758e-05,0,False,False
AL139379.1,NOS1,2.8541334872841886e-05,2.9824599239722467e-05,0,False,False
AL139379.1,TMEM132C,3.766750548221826e-05,3.845151824043778e-05,0,False,False
AL139379.1,FAM230C,2.380599421688139e-06,7.619535038676886e-07,0,False,False
AL139379.1,FLT1,2.810721941790932e-05,1.3415774581031144e-05,0,False,False
AL139379.1,RXFP2,1.1188605162280776e-05,5.397170903869317e-07,0,False,False
AL139379.1,POSTN,8.571766727889634e-06,5.25093723243008e-07,0,False,False
AL139379.1,CYSLTR2,4.280865158860507e-06,1.798709934955025e-06,0,False,False
AL139379.1,AL356295.1,8.107580547981676e-05,5.654037989093945e-05,0,True,False
AL139379.1,AL442636.1,1.3188453497269956e-05,3.1544538702996024e-05,0,False,False
AL139379.1,LINC00378,5.1008526851747596e-05,3.547799445056755e-05,0,True,False
AL139379.1,LINC00395,4.933963296865447e-06,7.811005786275878e-06,0,False,False
AL139379.1,KLHL1,2.0561101198439197e-05,3.4377296155834034e-05,0,False,False
AL139379.1,DACH1,6.337191556170285e-05,5.014316827981833e-05,0,True,False
AL139379.1,AL136441.1,4.040744556331015e-05,2.2046291598205735e-05,0,False,False
AL139379.1,OBI1-AS1,4.603174879828292e-05,2.9886153793987235e-05,0,True,False
AL139379.1,AL445255.1,2.6699881554064162e-05,1.3963047360473546e-05,0,False,False
AL139379.1,AL162493.1,4.935602110212611e-05,3.135745398108817e-05,0,True,False
AL139379.1,AL445207.1,1.9418613746528466e-05,1.433623598249171e-05,0,False,False
AL139379.1,GPC5,3.578597298894822e-05,2.5017688931408274e-05,0,False,False
AL139379.1,AL137139.2,4.472438431269867e-05,4.339646046427572e-05,0,False,False
AL139379.1,LINC00343,8.405876213380556e-05,5.50361133899202e-05,0,True,False
AL139379.1,AL138694.1,4.98542229390136e-05,4.024075797510474e-05,0,True,False
AL139379.1,MYO16,4.160959176325318e-05,2.93284508868688e-05,0,False,False
AL139379.1,AL163541.1,4.383476055420298e-05,5.97908835557001e-05,0,True,False
AL139379.1,LINC02306,6.026478283573721e-05,1.9602079918413443e-05,0,True,False
AL139379.1,AL110292.1,4.385773357084909e-05,3.3345152077290634e-05,0,False,False
AL139379.1,LINC00609,3.5504691642362e-05,5.560030469563328e-05,0,True,False
AL139379.1,AL390800.1,2.4817541924643567e-05,9.401643417790652e-06,0,False,False
AL139379.1,LINC02315,2.4451412914289807e-05,1.8780309388678644e-05,0,False,False
AL139379.1,LINC02307,4.0855711468632355e-05,3.493405817653812e-05,0,False,False
AL139379.1,LINC00871,4.0198211869294715e-05,3.4899352297748746e-05,0,False,False
AL139379.1,SLC35F4,5.080998162810421e-05,4.761636276004877e-05,0,True,False
AL139379.1,SMOC1,1.1452445114685991e-05,2.2807491815558846e-05,0,False,False
AL139379.1,STON2,2.5857591115645788e-05,1.438769692788303e-05,0,False,False
AL139379.1,LINC02296,3.42450284963438e-05,3.362565063313851e-05,0,False,False
AL139379.1,SERPINA3,4.932244453255893e-07,8.993549674775125e-07,0,False,False
AL139379.1,ATP10A,2.5647634485322223e-05,4.741997677459455e-06,0,False,False
AL139379.1,LINC02248,2.3067155689808997e-05,3.387413868933042e-05,0,False,False
AL139379.1,CHRNA7,3.7446132407589565e-05,1.545675595092446e-05,0,False,False
AL139379.1,RYR3,3.842420277054179e-05,2.7958532517461485e-05,0,False,False
AL139379.1,LINC02694,4.3847475054036706e-05,3.2363419076578536e-05,0,False,False
AL139379.1,AC012405.1,2.201505220595626e-05,2.581415252019984e-05,0,False,False
AL139379.1,AC073941.1,8.695917928156875e-06,2.0191336123322133e-06,0,False,False
AL139379.1,ONECUT1,1.0743055560278141e-05,4.35579742502404e-06,0,False,False
AL139379.1,AC104574.2,2.362206559282756e-05,4.971638584883952e-06,0,False,False
AL139379.1,MEGF11,3.6687087727234395e-05,3.648438557575997e-05,0,False,False
AL139379.1,ACSBG1,3.300946883546724e-05,4.246138379729915e-05,0,False,False
AL139379.1,AC104041.1,4.9838755410088547e-05,3.367057842257812e-05,0,True,False
AL139379.1,AGBL1,4.250343910666177e-05,4.0571187825533415e-05,0,False,False
AL139379.1,AC110023.1,4.725054536786526e-05,2.7006024533724185e-05,0,True,False
AL139379.1,MCTP2,3.6141501359857884e-05,2.6109728163906505e-05,0,False,False
AL139379.1,NR2F2-AS1,3.721370716296498e-05,1.8308996234627726e-05,0,False,False
AL139379.1,AC022523.1,3.072026103460653e-05,3.829424658844951e-06,0,False,False
AL139379.1,ADAMTS17,3.696358223294011e-05,3.101776217434545e-05,0,False,False
AL139379.1,HS3ST2,5.581287372891663e-05,3.567627397452136e-05,0,True,False
AL139379.1,SLC5A11,2.5807138318150406e-05,2.7252993214347568e-05,0,False,False
AL139379.1,HS3ST4,4.6369604612023326e-05,3.225216493107765e-05,0,True,False
AL139379.1,AC087564.1,1.6832797200549976e-05,1.1409189413791986e-05,0,False,False
AL139379.1,AC138305.1,5.047608341142208e-05,3.058521870877206e-05,0,True,False
AL139379.1,AC092131.1,1.380689506133022e-05,7.569551288712478e-06,0,False,False
AL139379.1,ZFHX3,4.257045612993575e-05,2.7042154733983343e-05,0,False,False
AL139379.1,AC092114.1,8.769673015403259e-07,7.058183408035438e-06,0,False,False
AL139379.1,PIK3R5,5.050167821571646e-06,0.0,0,False,False
AL139379.1,AC129926.2,4.221323379285776e-06,2.2819610006789665e-05,0,False,False
AL139379.1,GFAP,2.160317942771781e-05,4.748564635754578e-05,0,True,False
AL139379.1,LINC02073,3.895672953237411e-05,5.733924338272931e-05,0,True,False
AL139379.1,AC034268.2,2.9749096217771678e-05,1.8191941064573137e-05,0,False,False
AL139379.1,CASC17,1.5148665874117206e-05,3.8631307336712074e-06,0,False,False
AL139379.1,COLEC12,3.058882299057679e-05,2.1552544449527657e-05,0,False,False
AL139379.1,PIEZO2,3.678918309919849e-05,4.1189943868098224e-05,0,False,False
AL139379.1,AQP4,4.063464039979559e-05,2.28271876127814e-05,0,False,False
AL139379.1,CHST9,4.607660342039149e-05,2.858202021551972e-05,0,True,False
AL139379.1,MIR924HG,3.845412004221807e-05,2.753833511469817e-05,0,False,False
AL139379.1,RIT2,5.3859103046517934e-05,6.882320378047763e-05,0,True,False
AL139379.1,SLC14A1,4.0291019134601345e-05,1.5061138411565396e-05,0,False,False
AL139379.1,MYO5B,4.0853679662209315e-05,2.743616179254095e-05,0,False,False
AL139379.1,LINC01416,3.3927869193500737e-06,1.6376314993758906e-06,0,False,False
AL139379.1,AC006305.1,1.1077989088595699e-05,2.0762539199394635e-06,0,False,False
AL139379.1,CCBE1,4.4075957527157106e-05,3.290210339518646e-05,0,False,False
AL139379.1,AC091576.1,3.6682808968723415e-05,3.577023050517127e-05,0,False,False
AL139379.1,AC113137.1,2.605318291379209e-05,9.926766513102186e-06,0,False,False
AL139379.1,AC022655.1,2.9549919840221242e-05,2.0781354758725393e-05,0,False,False
AL139379.1,AC005909.2,3.2656590230953265e-05,1.9418040910373067e-05,0,False,False
AL139379.1,AC090125.1,5.231113556389083e-05,3.865580405784088e-05,0,True,False
AL139379.1,AC124254.2,1.7645895558167573e-05,2.550519815075301e-06,0,False,False
AL139379.1,ZNF208,2.6200905062420198e-05,6.868562580570779e-05,0,True,False
AL139379.1,ZNF98,2.8725164923986503e-05,1.1565630612507288e-05,0,False,False
AL139379.1,FCGBP,1.928816404262043e-05,1.1330556211894386e-05,0,False,False
AL139379.1,APOE,2.468266398476088e-05,1.3850654275821788e-05,0,False,False
AL139379.1,HIF3A,1.5152426824428472e-05,1.755926724118803e-05,0,False,False
AL139379.1,CST3,3.270395139280759e-05,1.535635202608612e-05,0,False,False
AL139379.1,EYA2,4.2880522624629265e-05,2.6153136661151757e-05,0,False,False
AL139379.1,BCAS1,3.304222503154694e-05,2.531963997372439e-05,0,False,False
AL139379.1,MIR646HG,4.251181497569895e-05,5.145137802203646e-05,0,True,False
AL139379.1,AJ009632.2,3.3907645031493935e-05,2.5619546651053938e-05,0,False,False
AL139379.1,LINC01687,2.095075047505978e-06,0.0,0,False,False
AL139379.1,GRIK1,3.839985366791661e-05,1.6062944206383327e-05,0,False,False
AL139379.1,RUNX1,4.270543194798544e-05,3.372258870570808e-05,0,False,False
AL139379.1,ERG,2.2038262336232586e-05,5.62486098287949e-06,0,False,False
AL139379.1,FAM230F,1.1058167566858221e-06,0.0,0,False,False
AL139379.1,FBLN1,1.2289294894579109e-05,3.8321781393852994e-07,0,False,False
AL139379.1,AC112493.1,2.460879531820859e-05,1.8031310012740028e-05,0,False,False
AL139379.1,PLP1,2.8192385813888755e-05,3.704814921359345e-05,0,False,False
AL139379.1,XACT,2.5057472264811073e-05,1.0584274211232948e-05,0,False,False
AL139379.1,HTR2C,2.702283047261853e-05,1.6113101594066377e-05,0,False,False
AL139379.1,FGF13,3.359473585862406e-05,2.272409036077194e-05,0,False,False
AL139379.1,LINC00278,1.0130072738250935e-05,0.0,0,False,False
AL139379.1,PCDH11Y,5.0445877558230425e-05,3.1373443013122015e-05,0,True,False
AL139379.1,AC010086.3,3.09733095028101e-06,0.0,0,False,False
LINC02248,PRDM16,2.1891265839108377e-05,1.1167510203537416e-05,1,False,False
LINC02248,RNF220,4.642500386872668e-05,5.739194149262e-05,1,True,False
LINC02248,AL358075.2,1.924148242432694e-05,1.7172168716587233e-06,1,False,False
LINC02248,NFIA,5.375086634871991e-05,5.644070017035516e-05,1,True,False
LINC02248,ROR1,4.2533480120833174e-05,4.670926049988976e-05,1,False,False
LINC02248,PTGER3,4.783223292235942e-05,4.169967986694602e-05,1,False,False
LINC02248,AL591463.1,1.1166101878430042e-05,8.322388252374679e-06,1,False,False
LINC02248,IFI44L,5.976653459343694e-07,4.150064702310688e-07,1,False,False
LINC02248,ADGRL4,4.469231994320763e-05,2.060466120793266e-05,1,False,False
LINC02248,LINC01781,6.510053711389305e-06,4.593745451863789e-06,1,False,False
LINC02248,CDC14A,2.3520886542292785e-05,1.6476891896645595e-05,1,False,False
LINC02248,NTNG1,2.8172418826916258e-05,5.2059965428609395e-05,1,True,False
LINC02248,AL445426.1,5.9133168060719466e-05,1.506283882337639e-05,1,True,False
LINC02248,ATP1A2,4.002498558754471e-05,6.381512859871174e-05,1,True,False
LINC02248,HSPA6,2.215929212041832e-06,3.368900213879326e-06,1,False,False
LINC02248,PRRX1,2.4100596036499663e-05,1.1919071280125293e-05,1,False,False
LINC02248,BX284613.2,3.514115216802842e-05,3.2829180651228135e-05,1,False,False
LINC02248,FMO2,2.7523848473675944e-06,0.0,1,False,False
LINC02248,AL136114.1,5.171859387973273e-05,3.8789749681073565e-05,1,True,False
LINC02248,LINC01344,2.3026802376886795e-05,2.7265928981089842e-05,1,False,False
LINC02248,ERVMER61-1,7.336232508302434e-05,5.9462447339988756e-05,1,True,False
LINC02248,LINC01035,8.441548825388997e-06,3.070642048264229e-06,1,False,False
LINC02248,AL138927.1,3.455082369210629e-05,1.5422176995660437e-05,1,False,False
LINC02248,RGS1,1.0898586491627946e-06,2.3712961507068323e-06,1,False,False
LINC02248,AL136456.1,6.708017699307321e-05,6.276345626255997e-05,1,True,False
LINC02248,AL353072.2,2.117220324511811e-05,8.820566633826083e-06,1,False,False
LINC02248,CFH,2.8100877847039104e-06,7.405112497723562e-06,1,False,False
LINC02248,AL450352.1,2.449023665632667e-05,6.9821079256251945e-06,1,False,False
LINC02248,PTPRC,9.861457397627296e-06,6.2640253418696995e-06,1,False,False
LINC02248,CHI3L1,3.327648760311938e-05,2.348245597089605e-05,1,False,False
LINC02248,AC096637.1,1.3099804646003801e-05,1.3248712563389645e-05,1,False,False
LINC02248,AL356108.1,5.2603085810683514e-05,3.966887170742747e-05,1,True,False
LINC02248,AL392172.2,3.947955378304032e-06,3.4951921355661373e-06,1,False,False
LINC02248,ITPKB,2.9573032313159262e-05,3.233734271454678e-05,1,False,False
LINC02248,PLD5,4.400155979257996e-05,5.316308569945355e-05,1,True,False
LINC02248,SNTG2,4.0533557042623704e-05,4.413597104590715e-05,1,False,False
LINC02248,MIR3681HG,4.433040078314756e-05,3.437207212236095e-05,1,False,False
LINC02248,AC064875.1,2.997069116017507e-05,2.5776918416039012e-05,1,False,False
LINC02248,AC093912.1,1.50688284011195e-05,1.1632685155825592e-05,1,False,False
LINC02248,LINC00276,4.82364770484474e-05,6.897264835330436e-05,1,True,False
LINC02248,AC018742.1,2.3539628689587927e-05,2.010645531410903e-05,1,False,False
LINC02248,AC096570.1,5.2773836372347475e-05,3.8193277847832387e-05,1,True,False
LINC02248,ALK,4.771214747241453e-05,6.861268810756642e-05,1,True,False
LINC02248,LINC01320,5.4788331811183664e-05,5.337852771301173e-05,1,True,False
LINC02248,AC079352.1,3.7421908088381305e-05,2.1963329955283273e-05,1,False,False
LINC02248,FSHR,3.873610305129869e-05,1.5359748935986517e-05,1,False,False
LINC02248,AC007402.1,4.2312924580416816e-05,5.1750308276620286e-05,1,True,False
LINC02248,AC010967.1,2.831538458167266e-05,2.292084919794689e-05,1,False,False
LINC02248,EFEMP1,3.487528225241745e-06,5.572489585901203e-06,1,False,False
LINC02248,TACR1,4.711680918135375e-05,2.7594439834657225e-05,1,False,False
LINC02248,AC073091.3,4.705350103196223e-05,4.030795725527209e-05,1,False,False
LINC02248,AC012494.1,3.8841451211181905e-05,3.842167375258613e-05,1,False,False
LINC02248,SMYD1,1.4710139812623687e-05,5.260880732942391e-06,1,False,False
LINC02248,LINC01885,5.34320525705131e-05,3.841535686172864e-05,1,True,False
LINC02248,MERTK,3.1238460675963605e-05,2.5260814408927004e-05,1,False,False
LINC02248,IL1B,1.884953197056962e-07,0.0,1,False,False
LINC02248,MARCO,2.368682602852172e-07,0.0,1,False,False
LINC02248,AC011246.1,4.1251936235863665e-05,3.508473558807684e-05,1,False,False
LINC02248,GPR17,2.94925939968652e-07,9.571596261013244e-07,1,False,False
LINC02248,NCKAP5,4.997544973517824e-05,5.403286384304446e-05,1,True,False
LINC02248,THSD7B,5.237366994408754e-05,5.911509538052967e-05,1,True,False
LINC02248,NXPH2,1.181052581483415e-05,9.20874876047813e-06,1,False,False
LINC02248,AC013265.1,3.126092764761286e-05,3.090099315291741e-05,1,False,False
