subtype,regulator,I_R,d_edges,pc,frac,is_ad_pc
L2/3 IT,AL139379.1,0.0674742903217768,493,15,0.059299055486917496,0
L2/3 IT,AL139379.1,0.0674742903217768,493,16,0.03512178733944893,0
L2/3 IT,AL139379.1,0.0674742903217768,493,17,0.03228688985109329,0
L2/3 IT,AL139379.1,0.0674742903217768,493,18,0.07669021189212799,0
L2/3 IT,AL139379.1,0.0674742903217768,493,19,0.04221205413341522,0
L2/3 IT,AL139379.1,0.0674742903217768,493,20,0.03521382063627243,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,1,0.017761118710041046,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,2,0.0646662563085556,1
L2/3 IT,GRAMD2B,0.0639112213565867,497,3,0.1156342551112175,1
L2/3 IT,GRAMD2B,0.0639112213565867,497,4,0.07530888170003891,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,5,0.10596753656864166,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,6,0.033008478581905365,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,7,0.04258675128221512,1
L2/3 IT,GRAMD2B,0.0639112213565867,497,8,0.028099963441491127,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,9,0.032833512872457504,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,10,0.04265985265374184,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,11,0.046603038907051086,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,12,0.06448783725500107,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,13,0.03292291238903999,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,14,0.06339983642101288,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,15,0.036287613213062286,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,16,0.03938359022140503,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,17,0.02964252606034279,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,18,0.039486709982156754,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,19,0.047116100788116455,0
L2/3 IT,GRAMD2B,0.0639112213565867,497,20,0.04214312136173248,0
L2/3 IT,AC018742.1,0.0637528782160435,496,1,0.017740532755851746,0
L2/3 IT,AC018742.1,0.0637528782160435,496,2,0.06808861345052719,1
L2/3 IT,AC018742.1,0.0637528782160435,496,3,0.11428607255220413,1
L2/3 IT,AC018742.1,0.0637528782160435,496,4,0.054615359753370285,0
L2/3 IT,AC018742.1,0.0637528782160435,496,5,0.09621370583772659,0
L2/3 IT,AC018742.1,0.0637528782160435,496,6,0.03734589368104935,0
L2/3 IT,AC018742.1,0.0637528782160435,496,7,0.0306978952139616,1
L2/3 IT,AC018742.1,0.0637528782160435,496,8,0.03646773844957352,0
L2/3 IT,AC018742.1,0.0637528782160435,496,9,0.030176686123013496,0
L2/3 IT,AC018742.1,0.0637528782160435,496,10,0.051536742597818375,0
L2/3 IT,AC018742.1,0.0637528782160435,496,11,0.049034375697374344,0
L2/3 IT,AC018742.1,0.0637528782160435,496,12,0.05407385900616646,0
L2/3 IT,AC018742.1,0.0637528782160435,496,13,0.03132409602403641,0
L2/3 IT,AC018742.1,0.0637528782160435,496,14,0.03790457174181938,0
L2/3 IT,AC018742.1,0.0637528782160435,496,15,0.05025624856352806,0
L2/3 IT,AC018742.1,0.0637528782160435,496,16,0.045558080077171326,0
L2/3 IT,AC018742.1,0.0637528782160435,496,17,0.04223095625638962,0
L2/3 IT,AC018742.1,0.0637528782160435,496,18,0.05482859909534454,0
L2/3 IT,AC018742.1,0.0637528782160435,496,19,0.048094578087329865,0
L2/3 IT,AC018742.1,0.0637528782160435,496,20,0.049525342881679535,0
L2/3 IT,THEMIS,0.0633909895122684,495,1,0.021481279283761978,0
L2/3 IT,THEMIS,0.0633909895122684,495,2,0.07351571321487427,1
L2/3 IT,THEMIS,0.0633909895122684,495,3,0.07253047078847885,1
L2/3 IT,THEMIS,0.0633909895122684,495,4,0.03841700777411461,0
L2/3 IT,THEMIS,0.0633909895122684,495,5,0.15165284276008606,0
L2/3 IT,THEMIS,0.0633909895122684,495,6,0.03210105374455452,0
L2/3 IT,THEMIS,0.0633909895122684,495,7,0.03453722223639488,1
L2/3 IT,THEMIS,0.0633909895122684,495,8,0.036909811198711395,0
L2/3 IT,THEMIS,0.0633909895122684,495,9,0.051536232233047485,0
L2/3 IT,THEMIS,0.0633909895122684,495,10,0.05699239298701286,0
L2/3 IT,THEMIS,0.0633909895122684,495,11,0.040278468281030655,0
L2/3 IT,THEMIS,0.0633909895122684,495,12,0.04535360634326935,0
L2/3 IT,THEMIS,0.0633909895122684,495,13,0.028422761708498,0
L2/3 IT,THEMIS,0.0633909895122684,495,14,0.04543783888220787,0
L2/3 IT,THEMIS,0.0633909895122684,495,15,0.041461680084466934,0
L2/3 IT,THEMIS,0.0633909895122684,495,16,0.03922075778245926,0
L2/3 IT,THEMIS,0.0633909895122684,495,17,0.03416230529546738,0
L2/3 IT,THEMIS,0.0633909895122684,495,18,0.05951768904924393,0
L2/3 IT,THEMIS,0.0633909895122684,495,19,0.040662731975317,0
L2/3 IT,THEMIS,0.0633909895122684,495,20,0.05580810829997063,0
L2/3 IT,CHI3L1,0.063005792670104,499,1,0.020754395052790642,0
L2/3 IT,CHI3L1,0.063005792670104,499,2,0.04869765788316727,1
L2/3 IT,CHI3L1,0.063005792670104,499,3,0.06251141428947449,1
L2/3 IT,CHI3L1,0.063005792670104,499,4,0.0660388171672821,0
L2/3 IT,CHI3L1,0.063005792670104,499,5,0.04999014362692833,0
L2/3 IT,CHI3L1,0.063005792670104,499,6,0.059724751859903336,0
L2/3 IT,CHI3L1,0.063005792670104,499,7,0.04994730278849602,1
L2/3 IT,CHI3L1,0.063005792670104,499,8,0.038646943867206573,0
L2/3 IT,CHI3L1,0.063005792670104,499,9,0.041387345641851425,0
L2/3 IT,CHI3L1,0.063005792670104,499,10,0.05501334369182587,0
L2/3 IT,CHI3L1,0.063005792670104,499,11,0.051211219280958176,0
L2/3 IT,CHI3L1,0.063005792670104,499,12,0.046991586685180664,0
L2/3 IT,CHI3L1,0.063005792670104,499,13,0.04451965168118477,0
L2/3 IT,CHI3L1,0.063005792670104,499,14,0.0450991690158844,0
L2/3 IT,CHI3L1,0.063005792670104,499,15,0.054757677018642426,0
L2/3 IT,CHI3L1,0.063005792670104,499,16,0.058405548334121704,0
L2/3 IT,CHI3L1,0.063005792670104,499,17,0.04251337796449661,0
L2/3 IT,CHI3L1,0.063005792670104,499,18,0.05183946713805199,0
L2/3 IT,CHI3L1,0.063005792670104,499,19,0.05531059950590134,0
L2/3 IT,CHI3L1,0.063005792670104,499,20,0.05663954094052315,0
L2/3 IT,MYBPC1,0.0624732066608976,497,1,0.025914182886481285,0
L2/3 IT,MYBPC1,0.0624732066608976,497,2,0.12129916250705719,1
L2/3 IT,MYBPC1,0.0624732066608976,497,3,0.042486488819122314,1
L2/3 IT,MYBPC1,0.0624732066608976,497,4,0.04133259505033493,0
L2/3 IT,MYBPC1,0.0624732066608976,497,5,0.04122176021337509,0
L2/3 IT,MYBPC1,0.0624732066608976,497,6,0.046373166143894196,0
L2/3 IT,MYBPC1,0.0624732066608976,497,7,0.02174649015069008,1
L2/3 IT,MYBPC1,0.0624732066608976,497,8,0.02803226374089718,0
L2/3 IT,MYBPC1,0.0624732066608976,497,9,0.03592446446418762,0
L2/3 IT,MYBPC1,0.0624732066608976,497,10,0.08166942000389099,0
L2/3 IT,MYBPC1,0.0624732066608976,497,11,0.029657071456313133,0
L2/3 IT,MYBPC1,0.0624732066608976,497,12,0.13306699693202972,0
L2/3 IT,MYBPC1,0.0624732066608976,497,13,0.027321655303239822,0
L2/3 IT,MYBPC1,0.0624732066608976,497,14,0.03970300778746605,0
L2/3 IT,MYBPC1,0.0624732066608976,497,15,0.029674826189875603,0
L2/3 IT,MYBPC1,0.0624732066608976,497,16,0.044461578130722046,0
L2/3 IT,MYBPC1,0.0624732066608976,497,17,0.02867627702653408,0
L2/3 IT,MYBPC1,0.0624732066608976,497,18,0.030454283580183983,0
L2/3 IT,MYBPC1,0.0624732066608976,497,19,0.08547517657279968,0
L2/3 IT,MYBPC1,0.0624732066608976,497,20,0.06550904363393784,0
L2/3 IT,AC113137.1,0.0622609568987325,493,1,0.020164398476481438,0
L2/3 IT,AC113137.1,0.0622609568987325,493,2,0.08710149675607681,1
L2/3 IT,AC113137.1,0.0622609568987325,493,3,0.11420544236898422,1
L2/3 IT,AC113137.1,0.0622609568987325,493,4,0.061715174466371536,0
L2/3 IT,AC113137.1,0.0622609568987325,493,5,0.08318840712308884,0
L2/3 IT,AC113137.1,0.0622609568987325,493,6,0.03197772428393364,0
L2/3 IT,AC113137.1,0.0622609568987325,493,7,0.0372745580971241,1
L2/3 IT,AC113137.1,0.0622609568987325,493,8,0.051310695707798004,0
L2/3 IT,AC113137.1,0.0622609568987325,493,9,0.04514629766345024,0
L2/3 IT,AC113137.1,0.0622609568987325,493,10,0.04645591229200363,0
L2/3 IT,AC113137.1,0.0622609568987325,493,11,0.049644723534584045,0
L2/3 IT,AC113137.1,0.0622609568987325,493,12,0.04355018958449364,0
L2/3 IT,AC113137.1,0.0622609568987325,493,13,0.036819085478782654,0
L2/3 IT,AC113137.1,0.0622609568987325,493,14,0.034790124744176865,0
L2/3 IT,AC113137.1,0.0622609568987325,493,15,0.03186577185988426,0
L2/3 IT,AC113137.1,0.0622609568987325,493,16,0.03485126420855522,0
L2/3 IT,AC113137.1,0.0622609568987325,493,17,0.042650751769542694,0
L2/3 IT,AC113137.1,0.0622609568987325,493,18,0.06468873471021652,0
L2/3 IT,AC113137.1,0.0622609568987325,493,19,0.04252706095576286,0
L2/3 IT,AC113137.1,0.0622609568987325,493,20,0.04007217288017273,0
L2/3 IT,AL450352.1,0.0615734751383943,498,1,0.025884326547384262,0
L2/3 IT,AL450352.1,0.0615734751383943,498,2,0.09313014149665833,1
L2/3 IT,AL450352.1,0.0615734751383943,498,3,0.056626107543706894,1
L2/3 IT,AL450352.1,0.0615734751383943,498,4,0.04742097854614258,0
L2/3 IT,AL450352.1,0.0615734751383943,498,5,0.06452040374279022,0
L2/3 IT,AL450352.1,0.0615734751383943,498,6,0.03245967626571655,0
L2/3 IT,AL450352.1,0.0615734751383943,498,7,0.033686984330415726,1
L2/3 IT,AL450352.1,0.0615734751383943,498,8,0.05638359487056732,0
L2/3 IT,AL450352.1,0.0615734751383943,498,9,0.03971099108457565,0
L2/3 IT,AL450352.1,0.0615734751383943,498,10,0.05216933786869049,0
L2/3 IT,AL450352.1,0.0615734751383943,498,11,0.07537098228931427,0
L2/3 IT,AL450352.1,0.0615734751383943,498,12,0.058751821517944336,0
L2/3 IT,AL450352.1,0.0615734751383943,498,13,0.03181753307580948,0
L2/3 IT,AL450352.1,0.0615734751383943,498,14,0.049702830612659454,0
L2/3 IT,AL450352.1,0.0615734751383943,498,15,0.05329935625195503,0
L2/3 IT,AL450352.1,0.0615734751383943,498,16,0.04617364704608917,0
L2/3 IT,AL450352.1,0.0615734751383943,498,17,0.04090379923582077,0
L2/3 IT,AL450352.1,0.0615734751383943,498,18,0.03918416053056717,0
L2/3 IT,AL450352.1,0.0615734751383943,498,19,0.05059884861111641,0
L2/3 IT,AL450352.1,0.0615734751383943,498,20,0.05220451205968857,0
L2/3 IT,MERTK,0.0605052918175334,499,1,0.03441965579986572,0
L2/3 IT,MERTK,0.0605052918175334,499,2,0.13063298165798187,1
L2/3 IT,MERTK,0.0605052918175334,499,3,0.06662975251674652,1
L2/3 IT,MERTK,0.0605052918175334,499,4,0.05467762053012848,0
L2/3 IT,MERTK,0.0605052918175334,499,5,0.062190379947423935,0
L2/3 IT,MERTK,0.0605052918175334,499,6,0.033537834882736206,0
L2/3 IT,MERTK,0.0605052918175334,499,7,0.03883490338921547,1
L2/3 IT,MERTK,0.0605052918175334,499,8,0.041891731321811676,0
L2/3 IT,MERTK,0.0605052918175334,499,9,0.034717462956905365,0
L2/3 IT,MERTK,0.0605052918175334,499,10,0.054672740399837494,0
L2/3 IT,MERTK,0.0605052918175334,499,11,0.04634475335478783,0
L2/3 IT,MERTK,0.0605052918175334,499,12,0.04186572879552841,0
L2/3 IT,MERTK,0.0605052918175334,499,13,0.03205002471804619,0
L2/3 IT,MERTK,0.0605052918175334,499,14,0.03673350438475609,0
L2/3 IT,MERTK,0.0605052918175334,499,15,0.038554709404706955,0
L2/3 IT,MERTK,0.0605052918175334,499,16,0.052244774997234344,0
L2/3 IT,MERTK,0.0605052918175334,499,17,0.03943188115954399,0
L2/3 IT,MERTK,0.0605052918175334,499,18,0.03890388458967209,0
L2/3 IT,MERTK,0.0605052918175334,499,19,0.061508603394031525,0
L2/3 IT,MERTK,0.0605052918175334,499,20,0.06015709787607193,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,1,0.029740240424871445,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,2,0.08665123581886292,1
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,3,0.08690648525953293,1
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,4,0.05996590480208397,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,5,0.0554434172809124,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,6,0.03928549215197563,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,7,0.032641977071762085,1
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,8,0.046241823583841324,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,9,0.034862518310546875,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,10,0.042496997863054276,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,11,0.050098955631256104,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,12,0.06959234178066254,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,13,0.03561290353536606,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,14,0.04353359341621399,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,15,0.05010558292269707,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,16,0.06061514467000961,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,17,0.03944939747452736,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,18,0.04101383686065674,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,19,0.044936832040548325,0
L2/3 IT,NPSR1-AS1,0.0597303307768348,499,20,0.050805386155843735,0
L2/3 IT,LINC02248,0.0590720265691208,496,1,0.018710428848862648,0
L2/3 IT,LINC02248,0.0590720265691208,496,2,0.05129992216825485,1
L2/3 IT,LINC02248,0.0590720265691208,496,3,0.06381120532751083,1
L2/3 IT,LINC02248,0.0590720265691208,496,4,0.04846677929162979,0
L2/3 IT,LINC02248,0.0590720265691208,496,5,0.05288977921009064,0
L2/3 IT,LINC02248,0.0590720265691208,496,6,0.04426964372396469,0
L2/3 IT,LINC02248,0.0590720265691208,496,7,0.09380743652582169,1
L2/3 IT,LINC02248,0.0590720265691208,496,8,0.08770027756690979,0
L2/3 IT,LINC02248,0.0590720265691208,496,9,0.04107661917805672,0
L2/3 IT,LINC02248,0.0590720265691208,496,10,0.0586838573217392,0
L2/3 IT,LINC02248,0.0590720265691208,496,11,0.06988746672868729,0
L2/3 IT,LINC02248,0.0590720265691208,496,12,0.03444585204124451,0
L2/3 IT,LINC02248,0.0590720265691208,496,13,0.04426770657300949,0
L2/3 IT,LINC02248,0.0590720265691208,496,14,0.0774671733379364,0
L2/3 IT,LINC02248,0.0590720265691208,496,15,0.040529631078243256,0
L2/3 IT,LINC02248,0.0590720265691208,496,16,0.027187366038560867,0
L2/3 IT,LINC02248,0.0590720265691208,496,17,0.028103869408369064,0
L2/3 IT,LINC02248,0.0590720265691208,496,18,0.04281100630760193,0
L2/3 IT,LINC02248,0.0590720265691208,496,19,0.032109830528497696,0
L2/3 IT,LINC02248,0.0590720265691208,496,20,0.04247410595417023,0
L2/3 IT,FSHR,0.0573976365146108,499,1,0.027981508523225784,0
L2/3 IT,FSHR,0.0573976365146108,499,2,0.08331502228975296,1
L2/3 IT,FSHR,0.0573976365146108,499,3,0.05524250492453575,1
L2/3 IT,FSHR,0.0573976365146108,499,4,0.04936401546001434,0
L2/3 IT,FSHR,0.0573976365146108,499,5,0.05894363299012184,0
L2/3 IT,FSHR,0.0573976365146108,499,6,0.04297615960240364,0
L2/3 IT,FSHR,0.0573976365146108,499,7,0.04082489386200905,1
L2/3 IT,FSHR,0.0573976365146108,499,8,0.04854399710893631,0
L2/3 IT,FSHR,0.0573976365146108,499,9,0.04247141256928444,0
L2/3 IT,FSHR,0.0573976365146108,499,10,0.05579423904418945,0
L2/3 IT,FSHR,0.0573976365146108,499,11,0.046322647482156754,0
L2/3 IT,FSHR,0.0573976365146108,499,12,0.04600309208035469,0
L2/3 IT,FSHR,0.0573976365146108,499,13,0.037212349474430084,0
L2/3 IT,FSHR,0.0573976365146108,499,14,0.04798958823084831,0
L2/3 IT,FSHR,0.0573976365146108,499,15,0.05240476503968239,0
L2/3 IT,FSHR,0.0573976365146108,499,16,0.05334063619375229,0
L2/3 IT,FSHR,0.0573976365146108,499,17,0.041742000728845596,0
L2/3 IT,FSHR,0.0573976365146108,499,18,0.05070066079497337,0
L2/3 IT,FSHR,0.0573976365146108,499,19,0.05385458096861839,0
L2/3 IT,FSHR,0.0573976365146108,499,20,0.06497228890657425,0
L2/3 IT,RBM20,0.0569892065873843,496,1,0.022384924814105034,0
L2/3 IT,RBM20,0.0569892065873843,496,2,0.08324772864580154,1
L2/3 IT,RBM20,0.0569892065873843,496,3,0.10111295431852341,1
L2/3 IT,RBM20,0.0569892065873843,496,4,0.044005800038576126,0
L2/3 IT,RBM20,0.0569892065873843,496,5,0.06177471578121185,0
L2/3 IT,RBM20,0.0569892065873843,496,6,0.04242779314517975,0
L2/3 IT,RBM20,0.0569892065873843,496,7,0.03214959055185318,1
L2/3 IT,RBM20,0.0569892065873843,496,8,0.07300081104040146,0
L2/3 IT,RBM20,0.0569892065873843,496,9,0.04307680204510689,0
L2/3 IT,RBM20,0.0569892065873843,496,10,0.06387123465538025,0
L2/3 IT,RBM20,0.0569892065873843,496,11,0.03838643059134483,0
L2/3 IT,RBM20,0.0569892065873843,496,12,0.04258864000439644,0
L2/3 IT,RBM20,0.0569892065873843,496,13,0.03501540794968605,0
L2/3 IT,RBM20,0.0569892065873843,496,14,0.0375656858086586,0
L2/3 IT,RBM20,0.0569892065873843,496,15,0.04256168007850647,0
L2/3 IT,RBM20,0.0569892065873843,496,16,0.04970546066761017,0
L2/3 IT,RBM20,0.0569892065873843,496,17,0.03653113916516304,0
L2/3 IT,RBM20,0.0569892065873843,496,18,0.054258186370134354,0
L2/3 IT,RBM20,0.0569892065873843,496,19,0.04426369071006775,0
L2/3 IT,RBM20,0.0569892065873843,496,20,0.05207131430506706,0
L2/3 IT,AC005909.2,0.0569826630081963,497,1,0.02061615325510502,0
L2/3 IT,AC005909.2,0.0569826630081963,497,2,0.05639931559562683,1
L2/3 IT,AC005909.2,0.0569826630081963,497,3,0.04087614640593529,1
L2/3 IT,AC005909.2,0.0569826630081963,497,4,0.060578882694244385,0
L2/3 IT,AC005909.2,0.0569826630081963,497,5,0.0989113450050354,0
L2/3 IT,AC005909.2,0.0569826630081963,497,6,0.03229008987545967,0
L2/3 IT,AC005909.2,0.0569826630081963,497,7,0.055195827037096024,1
L2/3 IT,AC005909.2,0.0569826630081963,497,8,0.04562807455658913,0
L2/3 IT,AC005909.2,0.0569826630081963,497,9,0.0394301638007164,0
L2/3 IT,AC005909.2,0.0569826630081963,497,10,0.06166178360581398,0
L2/3 IT,AC005909.2,0.0569826630081963,497,11,0.05805167555809021,0
L2/3 IT,AC005909.2,0.0569826630081963,497,12,0.04733565077185631,0
L2/3 IT,AC005909.2,0.0569826630081963,497,13,0.04435918480157852,0
L2/3 IT,AC005909.2,0.0569826630081963,497,14,0.051784709095954895,0
L2/3 IT,AC005909.2,0.0569826630081963,497,15,0.052951060235500336,0
L2/3 IT,AC005909.2,0.0569826630081963,497,16,0.04321445897221565,0
L2/3 IT,AC005909.2,0.0569826630081963,497,17,0.03678935021162033,0
L2/3 IT,AC005909.2,0.0569826630081963,497,18,0.06047031283378601,0
L2/3 IT,AC005909.2,0.0569826630081963,497,19,0.04438214376568794,0
L2/3 IT,AC005909.2,0.0569826630081963,497,20,0.049073778092861176,0
L2/3 IT,NOX4,0.0565255015639223,496,1,0.025216735899448395,0
L2/3 IT,NOX4,0.0565255015639223,496,2,0.08611034601926804,1
L2/3 IT,NOX4,0.0565255015639223,496,3,0.0473092682659626,1
L2/3 IT,NOX4,0.0565255015639223,496,4,0.034980371594429016,0
L2/3 IT,NOX4,0.0565255015639223,496,5,0.16486255824565887,0
L2/3 IT,NOX4,0.0565255015639223,496,6,0.024295415729284286,0
L2/3 IT,NOX4,0.0565255015639223,496,7,0.024275561794638634,1
L2/3 IT,NOX4,0.0565255015639223,496,8,0.058385565876960754,0
L2/3 IT,NOX4,0.0565255015639223,496,9,0.0525832399725914,0
L2/3 IT,NOX4,0.0565255015639223,496,10,0.05533386766910553,0
L2/3 IT,NOX4,0.0565255015639223,496,11,0.04700075462460518,0
L2/3 IT,NOX4,0.0565255015639223,496,12,0.038839876651763916,0
L2/3 IT,NOX4,0.0565255015639223,496,13,0.03436451032757759,0
L2/3 IT,NOX4,0.0565255015639223,496,14,0.038193248212337494,0
L2/3 IT,NOX4,0.0565255015639223,496,15,0.049394913017749786,0
L2/3 IT,NOX4,0.0565255015639223,496,16,0.04162624105811119,0
L2/3 IT,NOX4,0.0565255015639223,496,17,0.030147576704621315,0
L2/3 IT,NOX4,0.0565255015639223,496,18,0.05227554589509964,0
L2/3 IT,NOX4,0.0565255015639223,496,19,0.045161109417676926,0
L2/3 IT,NOX4,0.0565255015639223,496,20,0.04964328929781914,0
L2/3 IT,AC109492.1,0.0545323318455958,493,1,0.018782787024974823,0
L2/3 IT,AC109492.1,0.0545323318455958,493,2,0.057672712951898575,1
L2/3 IT,AC109492.1,0.0545323318455958,493,3,0.045026782900094986,1
L2/3 IT,AC109492.1,0.0545323318455958,493,4,0.048118408769369125,0
L2/3 IT,AC109492.1,0.0545323318455958,493,5,0.06085724011063576,0
L2/3 IT,AC109492.1,0.0545323318455958,493,6,0.04207225143909454,0
L2/3 IT,AC109492.1,0.0545323318455958,493,7,0.06605233252048492,1
L2/3 IT,AC109492.1,0.0545323318455958,493,8,0.04401141032576561,0
L2/3 IT,AC109492.1,0.0545323318455958,493,9,0.045142192393541336,0
L2/3 IT,AC109492.1,0.0545323318455958,493,10,0.060661207884550095,0
L2/3 IT,AC109492.1,0.0545323318455958,493,11,0.04309184476733208,0
L2/3 IT,AC109492.1,0.0545323318455958,493,12,0.042945776134729385,0
L2/3 IT,AC109492.1,0.0545323318455958,493,13,0.05484098941087723,0
L2/3 IT,AC109492.1,0.0545323318455958,493,14,0.04896070063114166,0
L2/3 IT,AC109492.1,0.0545323318455958,493,15,0.050578054040670395,0
L2/3 IT,AC109492.1,0.0545323318455958,493,16,0.059428874403238297,0
L2/3 IT,AC109492.1,0.0545323318455958,493,17,0.0429532453417778,0
L2/3 IT,AC109492.1,0.0545323318455958,493,18,0.06137793883681297,0
L2/3 IT,AC109492.1,0.0545323318455958,493,19,0.052212849259376526,0
L2/3 IT,AC109492.1,0.0545323318455958,493,20,0.05521237477660179,0
L4 IT,AL353811.1,0.0614182312676377,484,1,0.009704035706818104,0
L4 IT,AL353811.1,0.0614182312676377,484,2,0.10609216243028641,0
L4 IT,AL353811.1,0.0614182312676377,484,3,0.14350078999996185,0
L4 IT,AL353811.1,0.0614182312676377,484,4,0.05817832052707672,0
L4 IT,AL353811.1,0.0614182312676377,484,5,0.050393857061862946,0
L4 IT,AL353811.1,0.0614182312676377,484,6,0.10604279488325119,0
L4 IT,AL353811.1,0.0614182312676377,484,7,0.029779499396681786,0
L4 IT,AL353811.1,0.0614182312676377,484,8,0.038894012570381165,1
L4 IT,AL353811.1,0.0614182312676377,484,9,0.030636489391326904,0
L4 IT,AL353811.1,0.0614182312676377,484,10,0.027619361877441406,0
L4 IT,AL353811.1,0.0614182312676377,484,11,0.04519833251833916,0
L4 IT,AL353811.1,0.0614182312676377,484,12,0.03257611766457558,0
L4 IT,AL353811.1,0.0614182312676377,484,13,0.047428637742996216,0
L4 IT,AL353811.1,0.0614182312676377,484,14,0.03811335191130638,0
L4 IT,AL353811.1,0.0614182312676377,484,15,0.04294956475496292,0
L4 IT,AL353811.1,0.0614182312676377,484,16,0.05735500901937485,0
L4 IT,AL353811.1,0.0614182312676377,484,17,0.019200032576918602,0
L4 IT,AL353811.1,0.0614182312676377,484,18,0.023125216364860535,0
L4 IT,AL353811.1,0.0614182312676377,484,19,0.05014839768409729,0
L4 IT,AL353811.1,0.0614182312676377,484,20,0.04306390881538391,0
L4 IT,NPFFR2,0.0425253518883601,491,1,0.011768764816224575,0
L4 IT,NPFFR2,0.0425253518883601,491,2,0.07707702368497849,0
L4 IT,NPFFR2,0.0425253518883601,491,3,0.10888158529996872,0
L4 IT,NPFFR2,0.0425253518883601,491,4,0.043512847274541855,0
L4 IT,NPFFR2,0.0425253518883601,491,5,0.038370564579963684,0
L4 IT,NPFFR2,0.0425253518883601,491,6,0.091356560587883,0
L4 IT,NPFFR2,0.0425253518883601,491,7,0.05938348174095154,0
L4 IT,NPFFR2,0.0425253518883601,491,8,0.06109824404120445,1
L4 IT,NPFFR2,0.0425253518883601,491,9,0.03442190960049629,0
L4 IT,NPFFR2,0.0425253518883601,491,10,0.029087433591485023,0
L4 IT,NPFFR2,0.0425253518883601,491,11,0.046878013759851456,0
L4 IT,NPFFR2,0.0425253518883601,491,12,0.025730157271027565,0
L4 IT,NPFFR2,0.0425253518883601,491,13,0.04328712448477745,0
L4 IT,NPFFR2,0.0425253518883601,491,14,0.043253783136606216,0
L4 IT,NPFFR2,0.0425253518883601,491,15,0.04662945494055748,0
L4 IT,NPFFR2,0.0425253518883601,491,16,0.04627293348312378,0
L4 IT,NPFFR2,0.0425253518883601,491,17,0.036480147391557693,0
L4 IT,NPFFR2,0.0425253518883601,491,18,0.048545464873313904,0
L4 IT,NPFFR2,0.0425253518883601,491,19,0.05310014262795448,0
L4 IT,NPFFR2,0.0425253518883601,491,20,0.054864346981048584,0
L4 IT,LINC01781,0.0396724712161627,485,1,0.01070863101631403,0
L4 IT,LINC01781,0.0396724712161627,485,2,0.0749153345823288,0
L4 IT,LINC01781,0.0396724712161627,485,3,0.1021929606795311,0
L4 IT,LINC01781,0.0396724712161627,485,4,0.05434723198413849,0
L4 IT,LINC01781,0.0396724712161627,485,5,0.04589518532156944,0
L4 IT,LINC01781,0.0396724712161627,485,6,0.09082204848527908,0
L4 IT,LINC01781,0.0396724712161627,485,7,0.03152264282107353,0
L4 IT,LINC01781,0.0396724712161627,485,8,0.03830329701304436,1
L4 IT,LINC01781,0.0396724712161627,485,9,0.036913517862558365,0
L4 IT,LINC01781,0.0396724712161627,485,10,0.03841349110007286,0
L4 IT,LINC01781,0.0396724712161627,485,11,0.05796603858470917,0
L4 IT,LINC01781,0.0396724712161627,485,12,0.02579428441822529,0
L4 IT,LINC01781,0.0396724712161627,485,13,0.052341170608997345,0
L4 IT,LINC01781,0.0396724712161627,485,14,0.05381655693054199,0
L4 IT,LINC01781,0.0396724712161627,485,15,0.049064524471759796,0
L4 IT,LINC01781,0.0396724712161627,485,16,0.05489091947674751,0
L4 IT,LINC01781,0.0396724712161627,485,17,0.03600204363465309,0
L4 IT,LINC01781,0.0396724712161627,485,18,0.04215727001428604,0
L4 IT,LINC01781,0.0396724712161627,485,19,0.05776295065879822,0
